,system:index,availablePixels_count,cloudcover_pct_scene,datetime_landsat,esd_au_scene,lakeCoverage_pct,sunazi_deg_scene,sunelev_deg_scene,surface_temp_kurtosis,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_p25,surface_temp_p75,surface_temp_skew,surface_temp_stdDev,.geo,landsat_time_utc,scene,is_temp_avg,is_temp_stdev,is_depth_avg,is_depth_stdev,is_temp_med,insitu_count,HerrickCoveSouth_median,HerrickCoveSouth_mean,HerrickCoveSouth_std,HerrickCoveSouth_count,Newbury_median,Newbury_mean,Newbury_std,Newbury_count,NorthSunapeeHarbor_median,NorthSunapeeHarbor_mean,NorthSunapeeHarbor_std,NorthSunapeeHarbor_count,SouthOfTheFells_median,SouthOfTheFells_mean,SouthOfTheFells_std,SouthOfTheFells_count,loon_median,loon_mean,loon_std,loon_count,harbor_median,harbor_mean,harbor_std,harbor_count,GeorgesMills_median,GeorgesMills_mean,GeorgesMills_std,GeorgesMills_count,HerrickCove_median,HerrickCove_mean,HerrickCove_std,HerrickCove_count,StateBeach_median,StateBeach_mean,StateBeach_std,StateBeach_count
138,2_1_LC08_013030_20150819,10076,9.14,1439998358478.0,1.012069,58.70084474220798,144.2445821,54.94710635,12.411877903193394,32.64483145999998,24.715139590042703,24.68624617865696,23.228186359999995,24.43450427767432,25.06178746132028,1.949201716089354,0.5890672699778782,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-08-19 15:32:38.478000+00:00,LC08_013030_20150819,24.9235,0.20312222026069995,1.1416666666666668,0.4756972553924174,24.9405,12.0,25.38,25.38,,1.0,24.72,24.72,,1.0,24.52,24.52,,1.0,25.05,25.05,,1.0,24.9405,24.9265,0.05994521308184998,8.0,,,,,,,,,,,,,,,,
139,2_1_LC08_013030_20151123,17194,1.2,1448292782762.0,0.9874694,100.16894844159629,163.74683602,24.82983673,1.5914247834203508,7.358319499999993,6.240154419491457,6.437072334808018,1.2537357799999995,5.941152237726881,6.94097167704903,-1.3955648723468417,0.9970442909828467,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-11-23 15:33:02.762000+00:00,LC08_013030_20151123,8.282,0.0,1.5,0.0,8.282,4.0,,,,,,,,,,,,,,,,,8.282,8.282,0.0,4.0,,,,,,,,,,,,,,,,
140,2_1_LC08_013030_20160618,17194,1.39,1466263956899.0,1.0160777,100.16894844159629,134.57008546,64.50011369,6.259097391994118,33.51642656000001,20.861573105529008,20.55801488800563,18.94198928000003,20.31487115716409,21.183799999443657,2.07818965012829,1.293790543598923,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-06-18 15:32:36.899000+00:00,LC08_013030_20160618,18.92,0.7190469883314806,1.4875,0.03535533905932741,19.105000000000004,8.0,,,,,19.04,19.04,,1.0,17.419999999999998,17.419999999999998,,1.0,,,,,19.240000000000002,19.150000000000002,0.4554997255762066,6.0,,,,,,,,,,,,,,,,
141,2_1_LC08_013030_20160704,17194,0.37,1467646366324.0,1.0167509,100.16894844159629,134.01464955,63.57486272,6.768590553061596,34.46663612000003,22.648674027854405,22.307983236884382,21.649061120000056,22.06407132198811,23.065020427097476,2.1754329964568924,1.0600659359894695,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-07-04 15:32:46.324000+00:00,LC08_013030_20160704,21.6325,0.45593702572676836,1.4875,0.03535533905932741,21.835,8.0,,,,,20.99,20.99,,1.0,20.82,20.82,,1.0,,,,,21.865000000000002,21.875,0.07661592523751207,6.0,,,,,,,,,,,,,,,,
142,2_1_LC08_013030_20160720,16875,10.86,1469028772539.0,1.0160836,98.31051558403728,136.03628261,61.43123596,5.360965388875364,30.81960878000001,23.88792482533701,23.69326920583563,22.58218058,23.565171835909734,24.064579596684123,1.7802895574312123,0.6519027250115486,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-07-20 15:32:52.539000+00:00,LC08_013030_20160720,23.16875,0.27889770270016234,1.4875,0.03535533905932741,23.264999999999997,8.0,,,,,22.83,22.83,,1.0,22.64,22.64,,1.0,,,,,23.295,23.313333333333333,0.07033254343948223,6.0,,,,,,,,,,,,,,,,
143,2_1_LC08_013030_20160805,8015,6.44,1470411175320.0,1.014357,46.69385377221089,140.11159294,58.27156628,-0.0096325245159123,26.646206360000008,19.334948204436564,20.436956875826517,9.562942399999995,17.681337634811594,21.44109733367494,-0.9560056211121772,3.232216456926658,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-08-05 15:32:55.320000+00:00,LC08_013030_20160805,24.26625,0.4932382067231091,1.4875,0.03535533905932741,24.46,8.0,,,,,23.68,23.68,,1.0,23.32,23.32,,1.0,,,,,24.494999999999997,24.521666666666665,0.12040210407906708,6.0,,,,,,,,,,,,,,,,
144,2_1_LC08_013030_20160922,17194,0.01,1474558387849.0,1.0035061,100.16894844159629,155.64857824,44.12501793,19.35315772169368,28.96704194000006,22.29355313692807,22.18123029089359,21.67982330000001,22.071124125501317,22.431961766409817,3.577275121950053,0.5262582991251756,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-09-22 15:33:07.849000+00:00,LC08_013030_20160922,21.50625,0.4431361448326505,1.4875,0.03535533905932741,21.660000000000004,8.0,,,,,21.33,21.33,,1.0,20.49,20.49,,1.0,,,,,21.71,21.705000000000002,0.12144957801491008,6.0,,,,,,,,,,,,,,,,
145,2_1_LC08_013030_20161024,9740,22.58,1477323194718.0,0.9944494,56.74337314302359,162.28449524,33.0642366,2.186046248935728,14.187523460000024,12.116298415961442,12.316954809606738,8.56146253999998,11.815052510791292,12.5608594562184,-1.318075523539832,0.66551527034977,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-10-24 15:33:14.718000+00:00,LC08_013030_20161024,13.426599999999999,0.4058714082070825,1.5,0.0,13.17,10.0,,,,,,,,,,,,,,,,,13.894,13.894,0.05542562584220412,4.0,13.11,13.115,0.05822370651203901,6.0,,,,,,,,,,,,
146,2_1_LC08_013030_20170504,14817,20.2,1493911931387.0,1.0084302,86.32100203903292,144.08742426,58.70404718,2.803783744825997,15.09329876000004,6.48541072869407,6.55891762131887,-4.584242379999978,5.688898110349209,7.435959754456134,-0.5066741489998262,1.920444535979016,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-05-04 15:32:11.387000+00:00,LC08_013030_20170504,8.183333333333332,0.35483329419132326,1.5,0.0,8.3,6.0,,,,,,,,,,,,,,,,,,,,,8.3,8.183333333333334,0.3548332941913232,6.0,,,,,,,,,,,,
148,2_1_LC08_013030_20170621,13049,38.01,1498059158099.0,1.0162964,76.02097290999126,134.26765186,64.43097667,3.2447865261423914,29.97193981999999,21.781376472594804,21.433048621932365,19.348733659999997,21.18724302822408,22.4423039993318,1.4588917578393388,0.936207511322793,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-06-21 15:32:38.099000+00:00,LC08_013030_20170621,20.171111111111113,1.3058564665043055,1.488888888888889,0.03333333333333336,20.57,9.0,21.31,21.31,,1.0,16.8,16.8,,1.0,20.01,20.01,,1.0,,,,,20.57,20.57,0.0,6.0,,,,,,,,,,,,,,,,
149,2_1_LC08_013030_20170723,14321,50.68,1500823967646.0,1.0158982,83.43140110690358,136.58370464,60.94443102,6.58148204240506,31.26395137999998,25.68040959727744,25.56071044090616,23.173498040000027,25.44050967900252,25.81175716159216,1.857088348025808,0.611578741494333,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-07-23 15:32:47.646000+00:00,LC08_013030_20170723,24.141111111111115,0.4589238619979478,1.488888888888889,0.03333333333333336,24.110000000000007,9.0,24.87,24.87,,1.0,24.55,24.55,,1.0,23.15,23.15,,1.0,,,,,24.110000000000007,24.116666666666674,0.01032795558988783,6.0,,,,,,,,,,,,,,,,
150,2_1_LC08_013030_20170824,4889,22.47,1503588778898.0,1.010927,28.48237692979901,146.22676986,53.44886176,10.596618187986095,27.58616186000006,21.64690276630652,21.68412950119282,19.41709406000001,21.313946338981197,22.06879627815755,0.8948468019984772,0.5372829600104484,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-08-24 15:32:58.898000+00:00,LC08_013030_20170824,22.376666666666665,0.3855191305240246,1.488888888888889,0.03333333333333336,22.55,9.0,22.64,22.64,,1.0,22.0,22.0,,1.0,21.48,21.48,,1.0,,,,,22.55,22.545,0.02738612787525768,6.0,,,,,,,,,,,,,,,,
151,2_1_LC08_013030_20170925,17109,3.35,1506353585620.0,1.0027526,99.67375473346928,156.37240745,43.16117086,6.691618404719248,30.371848160000013,24.64403272950433,24.565405692119946,22.749663560000045,24.312160924993197,24.934670236356755,1.7180541880114135,0.759449359246084,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-09-25 15:33:05.620000+00:00,LC08_013030_20170925,21.326666666666668,0.29770231216211357,1.5,0.0,21.32,6.0,,,,,,,,,,,,,,,,,21.32,21.326666666666668,0.2977023121621154,6.0,,,,,,,,,,,,,,,,
153,2_1_LC08_013030_20171112,17194,28.47,1510500789357.0,0.9897209,100.16894844159629,163.71901035,27.38811643,1.5859382872374308,9.19721426000001,8.037055192224594,8.313067006035784,3.1370648000000187,7.688639520171427,8.691593280434779,-1.367850615978013,0.9800503200913968,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-11-12 15:33:09.357000+00:00,LC08_013030_20171112,10.18,0.0,1.5,0.0,10.18,4.0,,,,,,,,,,,,,,,,,10.18,10.18,0.0,4.0,,,,,,,,,,,,,,,,
154,2_1_LC08_013030_20171128,16558,49.63,1511883182865.0,0.9864813,96.4637343431401,163.57854245,23.72063951,1.6820942815308193,3.369490160000055,1.420894778334823,1.5637934732542202,-3.415279539999972,1.0640003089195955,2.064285259480322,-1.1781273641313912,0.8889803819889404,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-11-28 15:33:02.865000+00:00,LC08_013030_20171128,6.14,0.0,1.5,0.0,6.14,4.0,,,,,,,,,,,,,,,,,6.14,6.14,0.0,4.0,,,,,,,,,,,,,,,,
155,2_1_LC08_013030_20180523,17194,0.29,1527089508135.0,1.0125102,100.16894844159629,139.42024726,62.59185055,3.609613864028306,26.946992120000004,15.776044042483973,15.563421030308804,14.242211780000048,14.8174758512035,16.18173047436469,1.7723701311534916,1.5112796885620456,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-05-23 15:31:48.135000+00:00,LC08_013030_20180523,13.986666666666666,0.086216781042517,0.85,0.0,13.97,3.0,,,,,,,,,,,,,,,,,13.97,13.986666666666666,0.08621678104251612,3.0,,,,,,,,,,,,,,,,
156,2_1_LC08_013030_20180710,13755,24.33,1531236721766.0,1.016655,80.13399359161085,134.11927854,62.86432354,4.82343590515199,36.12437582000001,25.12949169084808,24.931667016854608,18.60018728,24.56370539898431,25.685884153041307,1.0116479356389665,1.346185045064231,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-07-10 15:32:01.766000+00:00,LC08_013030_20180710,24.38041666666666,0.5763941825029021,0.1875,0.21174738846497995,24.25,24.0,,,,,,,,,,,,,,,,,23.85,23.965,0.20608250774871625,6.0,,,,,24.25,24.266666666666666,0.040824829046387734,6.0,25.32,25.320000000000004,0.0,6.0,23.97,23.97,0.0,6.0
157,2_1_LC08_013030_20180827,6082,24.93,1535383945308.0,1.0102946,35.432566268569765,146.97596312,52.60094779,8.487193560677882,27.698956520000024,23.37413233180233,23.312223462316886,22.274558780000007,23.065268053278007,23.4295317874232,2.612986371120698,0.6584578495410609,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-08-27 15:32:25.308000+00:00,LC08_013030_20180827,23.49625,0.548062298109162,0.5125000000000001,0.35821113521400244,23.735,24.0,,,,,,,,,,,,,,,,,23.130000000000003,23.290000000000003,0.2606913884270048,6.0,,,,,23.77,23.77,0.0,6.0,24.16,24.16,0.0,6.0,22.765,22.765,0.0492950301754644,6.0
158,2_1_LC08_013030_20181014,17110,11.47,1539531163859.0,0.9974157,99.67958054180018,160.51838499,36.58507033,5.436593807028746,15.376994420000017,13.570419696664397,14.067241617417416,5.403212059999987,13.1878925178205,14.436733594516674,-2.1547908484254608,1.3695753299774711,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-10-14 15:32:43.859000+00:00,LC08_013030_20181014,15.283333333333331,0.01527525231652011,0.85,0.0,15.28,3.0,,,,,,,,,,,,,,,,,15.28,15.283333333333333,0.015275252316520207,3.0,,,,,,,,,,,,,,,,
159,2_1_LC08_013030_20190526,8393,33.12,1558884754573.0,1.0130392,48.89600932129333,139.13906051,63.09598096,2.7092407880781737,26.25313405999998,15.159846662163853,14.687533454782622,12.669922580000048,13.933079692093033,15.689225344817304,1.6770951970025874,2.2030581088281367,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-05-26 15:32:34.573000+00:00,LC08_013030_20190526,12.365,0.03507135583349987,1.5,0.0,12.365000000000002,6.0,,,,,,,,,,,,,,,,,12.365000000000002,12.365000000000002,0.03507135583350055,6.0,,,,,,,,,,,,,,,,
160,2_1_LC08_013030_20190627,10824,31.28,1561649567056.0,1.0165905,63.0585493737256,133.9596474,64.19120022,3.1975956731439794,32.17314470000002,22.71633692280879,22.684544360131746,17.12360264000006,22.18791803206656,23.313751030027262,0.3820144585324001,1.51472268427999,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-06-27 15:32:47.056000+00:00,LC08_013030_20190627,21.820000000000004,0.20435263639111684,1.5,0.0,21.78,6.0,,,,,,,,,,,,,,,,,21.78,21.820000000000004,0.20435263639111764,6.0,,,,,,,,,,,,,,,,
161,2_1_LC08_013030_20190713,5985,26.46,1563031970218.0,1.016552,34.867462860471896,134.75528932,62.60385571,14.49144148752614,31.711712000000038,24.834457493885186,24.813490630632305,23.477701819999997,24.5680225614619,24.93324195055562,2.916833767032109,0.6464427253821966,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-07-13 15:32:50.218000+00:00,LC08_013030_20190713,24.92,0.13740451229854167,1.5,0.0,24.935000000000002,6.0,,,,,,,,,,,,,,,,,24.935000000000002,24.92,0.13740451229854128,6.0,,,,,,,,,,,,,,,,
162,2_1_LC08_013030_20190729,12386,15.71,1564414375848.0,1.0153943,72.15846198660064,137.95031611,59.91697256,10.066756591181525,32.88751088000004,25.712314867831083,25.562727910722465,24.274100480000016,25.32055127752891,25.80693635400775,2.585018892677147,0.7456744323480514,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-07-29 15:32:55.848000+00:00,LC08_013030_20190729,25.851666666666674,0.1692828008589934,1.5,0.0,25.870000000000005,6.0,,,,,,,,,,,,,,,,,25.870000000000005,25.85166666666667,0.16928280085899405,6.0,,,,,,,,,,,,,,,,
163,2_1_LC08_013030_20190814,8850,33.61,1565796781618.0,1.0130034,51.55840372851733,142.73684021,56.28906615,1.481242617274174,32.908019000000024,23.637663341515367,24.32039619927106,15.29154391999998,22.434833007794065,24.680474485048613,-0.3437456913801151,1.7266939686809597,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-08-14 15:33:01.618000+00:00,LC08_013030_20190814,23.646666666666665,0.14306175822583353,1.5,0.0,23.625,6.0,,,,,,,,,,,,,,,,,23.625,23.646666666666665,0.1430617582258339,6.0,,,,,,,,,,,,,,,,
164,2_1_LC08_013030_20190830,14888,42.99,1567179185436.0,1.0097658,86.73463443052724,148.16000071,51.8490072,19.7959353519322,29.77027664000002,22.48472432097968,22.43451928879641,21.341439320000006,22.314058173020666,22.55706542872642,3.5831467772102807,0.5765675106999834,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-08-30 15:33:05.436000+00:00,LC08_013030_20190830,22.810000000000002,0.032863353450313375,1.5,0.0,22.815000000000005,6.0,,,,,,,,,,,,,,,,,22.815000000000005,22.810000000000002,0.032863353450312056,6.0,,,,,,,,,,,,,,,,
165,2_1_LC08_013030_20190915,12501,15.63,1568561590368.0,1.0056728,72.82842994465481,153.39389515,46.75536879,26.496140419631896,24.732115160000035,18.36146925906092,18.311708080305497,16.41949052000001,18.19465318544737,18.43469903584912,3.5587143796241643,0.4638816968028429,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-09-15 15:33:10.368000+00:00,LC08_013030_20190915,19.166666666666668,0.020655911179771877,1.5,0.0,19.165,6.0,,,,,,,,,,,,,,,,,19.165,19.166666666666668,0.02065591117977209,6.0,,,,,,,,,,,,,,,,
166,2_1_LC08_013030_20191102,17194,1.41,1572708796982.0,0.9922924,100.16894844159629,163.17651547,30.42773039,3.088934411566491,11.70262292000001,10.020997203917585,10.186880141398452,6.322659440000052,9.944076667074311,10.30757172213472,-1.6970838252235876,0.6139585731787907,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-11-02 15:33:16.982000+00:00,LC08_013030_20191102,12.01,0.04195235392680576,1.5,0.0,12.004999999999999,6.0,,,,,,,,,,,,,,,,,12.004999999999999,12.01,0.04195235392680566,6.0,,,,,,,,,,,,,,,,
167,2_1_LC08_013030_20200715,5807,67.71,1594827166161.0,1.0164583,33.83046897757064,135.10824417,62.20153096,10.864475248122876,29.725842380000017,25.226233112678013,25.31410032150048,22.240378580000023,25.063880959229422,25.428252943131632,1.7515345554737811,0.5406264640473047,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-07-15 15:32:46.161000+00:00,LC08_013030_20200715,24.890000000000004,0.17076299364909306,1.5,0.0,24.870000000000005,6.0,,,,,,,,,,,,,,,,,24.870000000000005,24.89,0.17076299364909325,6.0,,,,,,,,,,,,,,,,
168,2_1_LC08_013030_20200731,17068,6.71,1596209570485.0,1.0150009,99.43489659190212,138.64445649,59.34214938,23.17615381029924,33.037903760000006,25.65687928971534,25.558357084935437,24.930360319999977,25.444158453114223,25.68159004506116,4.038451234208724,0.579975744940601,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-07-31 15:32:50.485000+00:00,LC08_013030_20200731,25.473333333333333,0.04885352256149711,1.5,0.0,25.479999999999997,6.0,,,,,,,,,,,,,,,,,25.479999999999997,25.473333333333333,0.048853522561498657,6.0,,,,,,,,,,,,,,,,
169,2_1_LC08_013030_20200917,4481,60.95,1600356789206.0,1.0049697,26.105447130789397,154.20373542,45.82093315,-0.4035878699037005,19.372659800000008,14.720615127780713,15.06234046031594,8.14788212000002,13.1834514070734,16.442082143646648,-0.4755351190374542,2.1484359393026518,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-09-17 15:33:09.206000+00:00,LC08_013030_20200917,19.386666666666667,0.0206559111797705,1.5,0.0,19.380000000000003,6.0,,,,,,,,,,,,,,,,,19.380000000000003,19.386666666666667,0.020655911179771502,6.0,,,,,,,,,,,,,,,,
