system:index,OBJECTID,azimuth,cloud_cover,count,elev,emiss,esd,l_exceltime,landsat_time,lat_dd,lon_dd,max,mean,median,min,name,p25,p75,pct_lake,pixel_count,site,skew,stdDev,sza,uid,v_exceltime,vapor_time,water_column,.geo
2_1_LC08_013030_20181014_00000000000000000008,9,160.51839,11.37,13,36.58507,0.9779510005476145,0.9974157,43387.64772986111,1539531163860,43.38565,-72.0812139,11.919761178266059,11.589221563055329,11.672907726994893,11.04239651156967,Primary (GLEON) buoy (winter location),11.495436009116258,11.750773992779067,0.7249576988155668,17138,harbor,-0.6546804978357561,0.23404468188059535,53.4149284362793,1_LC08_013030_20181014,43387.75,1539540000000,1.3199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.07907619147697,43.38593327729933],[-72.07924078990159,43.386403978892254],[-72.07983025093789,43.38689105518269],[-72.07983025093789,43.386741760876255],[-72.08036924010837,43.386741760876255],[-72.08036924010837,43.38620277170578],[-72.07983025093789,43.38620277170578],[-72.07983025093789,43.38593327712054],[-72.07907619147697,43.38593327729933]]]}"
1_2_1_LE07_013030_20181022_00000000000000000000,1,160.95406,45.0,70,33.681534,0.9779510005476145,0.9951671,43395.645783796295,1540222195720,43.4288,-72.0675,6.993795282322422,5.804367143257572,5.8108103371495625,4.010753330538414,Georges Mills buoy,5.214244808383444,6.40398362071884,0.6189932318104907,14633,georges mills,-0.3814155320228335,0.6586937207389569,56.31846618652344,1_LE07_013030_20181022,43395.75,1540231200000,0.6699999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.06662501626134,43.427358524157384],[-72.06617157036814,43.42749859618633],[-72.06550204218924,43.42808042663828],[-72.06527048243436,43.42881980146157],[-72.06544618561688,43.429321905813644],[-72.06608602709086,43.42932190534353],[-72.06608602709086,43.42959139992875],[-72.0663555216761,43.42959139992875],[-72.0663555216761,43.429860894513986],[-72.06689451084657,43.429860894513986],[-72.06689451084657,43.42959139992875],[-72.0671640054318,43.42959139992875],[-72.0671640054318,43.429860894513986],[-72.06797248918751,43.429860894513986],[-72.06797248918751,43.42878291617305],[-72.06824198377275,43.428782916173056],[-72.06824198377275,43.428243927002576],[-72.06770299460229,43.428243927002576],[-72.06770299460229,43.427704937832104],[-72.0671640054318,43.427704937832104],[-72.0671640054318,43.427435443246864],[-72.06662501626134,43.427435443246864],[-72.06662501626134,43.427358524157384]]]}"
1_2_1_LE07_013030_20181022_00000000000000000001,2,160.95406,45.0,78,33.681534,0.9779510005476145,0.9951671,43395.645783796295,1540222195720,43.4096,-72.033,8.163730914304695,7.299048708082913,7.580367518285714,4.614256383267399,Herrick Cove buoy,6.993795282322422,7.580367518285714,0.6189932318104907,14633,herrick cove,-1.3091052433144024,0.651973085249523,56.31846618652344,1_LE07_013030_20181022,43395.75,1540231200000,0.6699999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.03320768769208,43.411182053849274],[-72.0340154620288,43.411040778705384],[-72.03480787000979,43.410547227764916],[-72.03520423628561,43.40984576862282],[-72.03515082616006,43.40937930672144],[-72.03482465520351,43.409379306036065],[-72.03482465520351,43.409109811450826],[-72.03320768769208,43.409109811450826],[-72.03320768769208,43.40884031686559],[-72.03186021476591,43.40884031686559],[-72.03186021476591,43.409109811450826],[-72.03159072018067,43.409109811450826],[-72.03159072018067,43.40937930603606],[-72.03132122559543,43.409379306036065],[-72.03132122559543,43.41018778979177],[-72.03239920393638,43.41018778979177],[-72.03239920393638,43.41045728437701],[-72.03293819310686,43.41045728437701],[-72.03293819310686,43.41099627354748],[-72.03320768769208,43.41099627354748],[-72.03320768769208,43.411182053849274]]]}"
1_2_1_LE07_013030_20181022_00000000000000000002,3,160.95406,45.0,87,33.681534,0.9779510005476145,0.9951671,43395.645783796295,1540222195720,43.3436,-72.0595,8.74391603365397,7.133272229461099,7.580367518285714,0.31249675936012095,State Beach buoy,6.993795282322422,8.163730914304695,0.6189932318104907,14633,state beach,-1.8575992730204816,1.6635886487524352,56.31846618652344,1_LE07_013030_20181022,43395.75,1540231200000,0.6699999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.05950109738653,43.34521910613385],[-72.06051479561432,43.34504162402367],[-72.06096562997138,43.34476051792352],[-72.06096562997138,43.34416161640899],[-72.06123512455662,43.34416161640899],[-72.06123512455662,43.343083638068045],[-72.06096562997138,43.343083638068045],[-72.06096562997138,43.342402675324635],[-72.06017326878364,43.34205503992512],[-72.05913323652076,43.34200176024698],[-72.05817380984517,43.34229855238104],[-72.05750522206037,43.342880382861864],[-72.0572739876134,43.34361975769784],[-72.05753079311037,43.34435465598315],[-72.05821937775514,43.34492403233099],[-72.05918885010426,43.345203110054086],[-72.05950109738653,43.34521910613385]]]}"
1_2_1_LE07_013030_20181022_00000000000000000003,4,160.95406,45.0,69,33.681534,0.9779510005476145,0.9951671,43395.645783796295,1540222195720,43.40996667,-72.03683333,8.163730914304695,7.831462307793806,8.163730914304695,5.8108103371495625,Herrick Cove near-shore,7.580367518285714,8.163730914304695,0.6189932318104907,14633,Midge,-1.2769118255152798,0.6962917489615564,56.31846618652344,1_LE07_013030_20181022,43395.75,1540231200000,0.6699999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.03683548673186,43.411588366213316],[-72.03785029513612,43.41141088409275],[-72.03864270795927,43.41091733315216],[-72.0387503825392,43.4107267817082],[-72.0377890956411,43.41072677896224],[-72.0377890956411,43.41045728437701],[-72.0369806118854,43.41045728437701],[-72.0369806118854,43.41018778979177],[-72.03671111730016,43.41018778979177],[-72.03671111730016,43.409918295206545],[-72.03617212812968,43.409918295206545],[-72.03617212812968,43.4096488006213],[-72.03563313895921,43.4096488006213],[-72.03563313895921,43.409379306036065],[-72.03482465520351,43.409379306036065],[-72.03482465520351,43.40929043264027],[-72.03460593800615,43.40998901772712],[-72.03486302468049,43.41072391602334],[-72.03555236339955,43.41129329239383],[-72.03652289748239,43.41157237013257],[-72.03683548673186,43.411588366213316]]]}"
1_2_1_LE07_013030_20181022_00000000000000000004,5,160.95406,45.0,10,33.681534,0.9779510005476145,0.9951671,43395.645783796295,1540222195720,43.3234,-72.04105,7.580367518285714,7.015285332130669,6.993795282322422,6.40398362071884,Newbury near-shore,6.993795282322422,6.993795282322422,0.6189932318104907,14633,Newbury,0.0666076432839529,0.3165413172730616,56.31846618652344,1_LE07_013030_20181022,43395.75,1540231200000,0.6699999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.03882593671928,43.32341053472706],[-72.03882296810697,43.32342002994098],[-72.03907968821694,43.324154928222974],[-72.03976804386703,43.32472430456392],[-72.04073719379252,43.325003382282276],[-72.04102303066394,43.3250180302906],[-72.04102303066394,43.32448851168676],[-72.0407535360787,43.324488511686766],[-72.0407535360787,43.32341053334583],[-72.04048404149346,43.32341053334583],[-72.04048404149346,43.323141038760596],[-72.04021454690822,43.323141038760596],[-72.04021454690822,43.32341053334583],[-72.03882593671928,43.32341053472706]]]}"
1_2_1_LE07_013030_20181022_00000000000000000005,6,160.95406,45.0,70,33.681534,0.9779510005476145,0.9951671,43395.645783796295,1540222195720,43.39601667,-72.07893333,8.74391603365397,8.028379749111348,8.163730914304695,5.214244808383444,North Sunapee Harbor near-shore,8.163730914304695,8.163730914304695,0.6189932318104907,14633,Coffin,-2.141225111918034,0.6931921932131021,56.31846618652344,1_LE07_013030_20181022,43395.75,1540231200000,0.6699999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.08090822927883,43.39534121377586],[-72.0805001299896,43.394863449634194],[-72.07960661229343,43.394471772804756],[-72.07856568088195,43.39441849312916],[-72.0776054247335,43.39471528525021],[-72.07693625888795,43.39529711571328],[-72.07670482447406,43.396036490541455],[-72.0767529452175,43.396174079765686],[-72.07875227259694,43.39617407135951],[-72.07875227259694,43.39590457677427],[-72.07983025093789,43.39590457677427],[-72.07983025093789,43.39563508218904],[-72.08090822927883,43.39563508218904],[-72.08090822927883,43.39534121377586]]]}"
1_2_1_LE07_013030_20181022_00000000000000000006,7,160.95406,45.0,56,33.681534,0.9779510005476145,0.9951671,43395.645783796295,1540222195720,43.3448,-72.04368333,8.74391603365397,7.907939933892915,8.163730914304695,5.214244808383444,South of the Fells near-shore,7.580367518285714,8.163730914304695,0.6189932318104907,14633,Fichter,-1.6533145764786807,0.8106899826463314,56.31846618652344,1_LE07_013030_20181022,43395.75,1540231200000,0.6699999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.04479595485724,43.34618028612594],[-72.0454899458251,43.34574757128844],[-72.04588588879373,43.34504611216201],[-72.04579945956394,43.34429046384715],[-72.04524961413046,43.34364621495343],[-72.0443568506278,43.34325453810841],[-72.04344848193105,43.34320800485175],[-72.04344848193105,43.34335313265328],[-72.04317898734581,43.34335313265328],[-72.04317898734581,43.34362262723852],[-72.04344848193105,43.34362262723852],[-72.04344848193105,43.34416161640899],[-72.04398747110153,43.34416161640899],[-72.04398747110153,43.34470060557946],[-72.04425696568676,43.34470060557946],[-72.04425696568676,43.345239594749934],[-72.044526460272,43.34523959474994],[-72.044526460272,43.345778583920406],[-72.04479595485724,43.345778583920406],[-72.04479595485724,43.34618028612594]]]}"
1_2_1_LE07_013030_20181022_00000000000000000007,8,160.95406,45.0,121,33.681534,0.9779510005476145,0.9951671,43395.645783796295,1540222195720,43.3913333,-72.0576666,8.74391603365397,8.574322105789241,8.74391603365397,8.163730914304695,Primary (GLEON) buoy (summer location),8.163730914304695,8.74391603365397,0.6189932318104907,14633,loon island,-0.8857993694261792,0.265241776924339,56.31846618652344,1_LE07_013030_20181022,43395.75,1540231200000,0.6699999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.05766840685355,43.39295378291098],[-72.05868290316921,43.39277630079333],[-72.05947507230765,43.39228274985908],[-72.05987131912691,43.391581290721405],[-72.05978482352015,43.3908256424092],[-72.05923455606661,43.39018139352982],[-72.05834110739808,43.389789716698964],[-72.05730025640054,43.38973643702313],[-72.05634007443469,43.39003322914535],[-72.0556709602871,43.39061505961],[-72.05543954375695,43.39135443443888],[-72.05569655138777,43.392089332732034],[-72.05638567812433,43.39265870909617],[-72.0573559137366,43.392937786830515],[-72.05766840685355,43.39295378291098]]]}"
1_2_1_LE07_013030_20181022_00000000000000000008,9,160.95406,45.0,13,33.681534,0.9779510005476145,0.9951671,43395.645783796295,1540222195720,43.38565,-72.0812139,8.74391603365397,8.108759787758979,8.163730914304695,7.580367518285714,Primary (GLEON) buoy (winter location),8.163730914304695,8.163730914304695,0.6189932318104907,14633,harbor,-0.006494962722763802,0.39523857257659517,56.31846618652344,1_LE07_013030_20181022,43395.75,1540231200000,0.6699999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.07907619147697,43.38593327729933],[-72.07924078990159,43.386403978892254],[-72.07983025093789,43.38689105518269],[-72.07983025093789,43.386741760876255],[-72.08036924010837,43.386741760876255],[-72.08036924010837,43.38620277170578],[-72.07983025093789,43.38620277170578],[-72.07983025093789,43.38593327712054],[-72.07907619147697,43.38593327729933]]]}"
1_2_1_LE07_013030_20181107_00000000000000000000,1,162.4868,30.0,67,28.645536,0.9779510005476145,0.9909771,43411.6455431713,1541604574930,43.4288,-72.0675,7.580201478725794,5.367659029067431,5.810686162490271,1.5603864064719335,Georges Mills buoy,4.614166331071978,6.403843784613307,0.45029610829103217,10645,georges mills,-1.0406228048440131,1.5344349281184952,61.35446357727051,1_LE07_013030_20181107,43411.75,1541613600000,1.0199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.06662501626134,43.427358524157384],[-72.06617157036814,43.42749859618633],[-72.06550204218924,43.42808042663828],[-72.06527048243436,43.42881980146157],[-72.06544618561688,43.429321905813644],[-72.06608602709086,43.42932190534353],[-72.06608602709086,43.42959139992875],[-72.0663555216761,43.42959139992875],[-72.0663555216761,43.429860894513986],[-72.06689451084657,43.429860894513986],[-72.06689451084657,43.42959139992875],[-72.0671640054318,43.42959139992875],[-72.0671640054318,43.429860894513986],[-72.06797248918751,43.429860894513986],[-72.06797248918751,43.42878291617305],[-72.06824198377275,43.428782916173056],[-72.06824198377275,43.428243927002576],[-72.06770299460229,43.428243927002576],[-72.06770299460229,43.427704937832104],[-72.0671640054318,43.427704937832104],[-72.0671640054318,43.427435443246864],[-72.06662501626134,43.427435443246864],[-72.06662501626134,43.427358524157384]]]}"
1_2_1_LE07_013030_20181107_00000000000000000001,2,162.4868,30.0,0,28.645536,0.9779510005476145,0.9909771,43411.6455431713,1541604574930,43.4096,-72.033,,,,,Herrick Cove buoy,,,0.45029610829103217,10645,herrick cove,,,61.35446357727051,1_LE07_013030_20181107,43411.75,1541613600000,1.0199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.03320768769208,43.411182053849274],[-72.0340154620288,43.411040778705384],[-72.03480787000979,43.410547227764916],[-72.03520423628561,43.40984576862282],[-72.03515082616006,43.40937930672144],[-72.03482465520351,43.409379306036065],[-72.03482465520351,43.409109811450826],[-72.03320768769208,43.409109811450826],[-72.03320768769208,43.40884031686559],[-72.03186021476591,43.40884031686559],[-72.03186021476591,43.409109811450826],[-72.03159072018067,43.409109811450826],[-72.03159072018067,43.40937930603606],[-72.03132122559543,43.409379306036065],[-72.03132122559543,43.41018778979177],[-72.03239920393638,43.41018778979177],[-72.03239920393638,43.41045728437701],[-72.03293819310686,43.41045728437701],[-72.03293819310686,43.41099627354748],[-72.03320768769208,43.41099627354748],[-72.03320768769208,43.411182053849274]]]}"
1_2_1_LE07_013030_20181107_00000000000000000002,3,162.4868,30.0,0,28.645536,0.9779510005476145,0.9909771,43411.6455431713,1541604574930,43.3436,-72.0595,,,,,State Beach buoy,,,0.45029610829103217,10645,state beach,,,61.35446357727051,1_LE07_013030_20181107,43411.75,1541613600000,1.0199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.05950109738653,43.34521910613385],[-72.06051479561432,43.34504162402367],[-72.06096562997138,43.34476051792352],[-72.06096562997138,43.34416161640899],[-72.06123512455662,43.34416161640899],[-72.06123512455662,43.343083638068045],[-72.06096562997138,43.343083638068045],[-72.06096562997138,43.342402675324635],[-72.06017326878364,43.34205503992512],[-72.05913323652076,43.34200176024698],[-72.05817380984517,43.34229855238104],[-72.05750522206037,43.342880382861864],[-72.0572739876134,43.34361975769784],[-72.05753079311037,43.34435465598315],[-72.05821937775514,43.34492403233099],[-72.05918885010426,43.345203110054086],[-72.05950109738653,43.34521910613385]]]}"
1_2_1_LE07_013030_20181107_00000000000000000003,4,162.4868,30.0,20,28.645536,0.9779510005476145,0.9909771,43411.6455431713,1541604574930,43.40996667,-72.03683333,5.810686162490271,4.59165283029445,4.614166331071978,4.010680718113426,Herrick Cove near-shore,4.614166331071978,4.614166331071978,0.45029610829103217,10645,Midge,0.26372930417269713,0.6117462787366317,61.35446357727051,1_LE07_013030_20181107,43411.75,1541613600000,1.0199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.03683548673186,43.411588366213316],[-72.03785029513612,43.41141088409275],[-72.03864270795927,43.41091733315216],[-72.0387503825392,43.4107267817082],[-72.0377890956411,43.41072677896224],[-72.0377890956411,43.41045728437701],[-72.0369806118854,43.41045728437701],[-72.0369806118854,43.41018778979177],[-72.03671111730016,43.41018778979177],[-72.03671111730016,43.409918295206545],[-72.03617212812968,43.409918295206545],[-72.03617212812968,43.4096488006213],[-72.03563313895921,43.4096488006213],[-72.03563313895921,43.409379306036065],[-72.03482465520351,43.409379306036065],[-72.03482465520351,43.40929043264027],[-72.03460593800615,43.40998901772712],[-72.03486302468049,43.41072391602334],[-72.03555236339955,43.41129329239383],[-72.03652289748239,43.41157237013257],[-72.03683548673186,43.411588366213316]]]}"
1_2_1_LE07_013030_20181107_00000000000000000004,5,162.4868,30.0,24,28.645536,0.9779510005476145,0.9909771,43411.6455431713,1541604574930,43.3234,-72.04105,6.993641347518041,6.5054149747083905,6.403843784613307,5.810686162490271,Newbury near-shore,6.403843784613307,6.993641347518041,0.45029610829103217,10645,Newbury,-0.15568528057612596,0.3515886194766549,61.35446357727051,1_LE07_013030_20181107,43411.75,1541613600000,1.0199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.03882593671928,43.32341053472706],[-72.03882296810697,43.32342002994098],[-72.03907968821694,43.324154928222974],[-72.03976804386703,43.32472430456392],[-72.04073719379252,43.325003382282276],[-72.04102303066394,43.3250180302906],[-72.04102303066394,43.32448851168676],[-72.0407535360787,43.324488511686766],[-72.0407535360787,43.32341053334583],[-72.04048404149346,43.32341053334583],[-72.04048404149346,43.323141038760596],[-72.04021454690822,43.323141038760596],[-72.04021454690822,43.32341053334583],[-72.03882593671928,43.32341053472706]]]}"
1_2_1_LE07_013030_20181107_00000000000000000005,6,162.4868,30.0,2,28.645536,0.9779510005476145,0.9909771,43411.6455431713,1541604574930,43.39601667,-72.07893333,3.403618762902742,2.8067981553719745,2.7929186063596307,2.7929186063596307,North Sunapee Harbor near-shore,2.7929186063596307,2.7929186063596307,0.45029610829103217,10645,Coffin,0.0,0.30535007827155664,61.35446357727051,1_LE07_013030_20181107,43411.75,1541613600000,1.0199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.08090822927883,43.39534121377586],[-72.0805001299896,43.394863449634194],[-72.07960661229343,43.394471772804756],[-72.07856568088195,43.39441849312916],[-72.0776054247335,43.39471528525021],[-72.07693625888795,43.39529711571328],[-72.07670482447406,43.396036490541455],[-72.0767529452175,43.396174079765686],[-72.07875227259694,43.39617407135951],[-72.07875227259694,43.39590457677427],[-72.07983025093789,43.39590457677427],[-72.07983025093789,43.39563508218904],[-72.08090822927883,43.39563508218904],[-72.08090822927883,43.39534121377586]]]}"
1_2_1_LE07_013030_20181107_00000000000000000006,7,162.4868,30.0,61,28.645536,0.9779510005476145,0.9909771,43411.6455431713,1541604574930,43.3448,-72.04368333,8.163555172132131,6.598042638521987,6.403843784613307,5.810686162490271,South of the Fells near-shore,6.403843784613307,6.993641347518041,0.45029610829103217,10645,Fichter,0.7986081333942237,0.4470560853392799,61.35446357727051,1_LE07_013030_20181107,43411.75,1541613600000,1.0199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.04479595485724,43.34618028612594],[-72.0454899458251,43.34574757128844],[-72.04588588879373,43.34504611216201],[-72.04579945956394,43.34429046384715],[-72.04524961413046,43.34364621495343],[-72.0443568506278,43.34325453810841],[-72.04344848193105,43.34320800485175],[-72.04344848193105,43.34335313265328],[-72.04317898734581,43.34335313265328],[-72.04317898734581,43.34362262723852],[-72.04344848193105,43.34362262723852],[-72.04344848193105,43.34416161640899],[-72.04398747110153,43.34416161640899],[-72.04398747110153,43.34470060557946],[-72.04425696568676,43.34470060557946],[-72.04425696568676,43.345239594749934],[-72.044526460272,43.34523959474994],[-72.044526460272,43.345778583920406],[-72.04479595485724,43.345778583920406],[-72.04479595485724,43.34618028612594]]]}"
1_2_1_LE07_013030_20181107_00000000000000000007,8,162.4868,30.0,78,28.645536,0.9779510005476145,0.9909771,43411.6455431713,1541604574930,43.3913333,-72.0576666,6.993641347518041,5.733613894193898,5.810686162490271,1.5603864064719335,Primary (GLEON) buoy (summer location),5.810686162490271,6.403843784613307,0.45029610829103217,10645,loon island,-1.6897049348381241,0.9633842768841835,61.35446357727051,1_LE07_013030_20181107,43411.75,1541613600000,1.0199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.05766840685355,43.39295378291098],[-72.05868290316921,43.39277630079333],[-72.05947507230765,43.39228274985908],[-72.05987131912691,43.391581290721405],[-72.05978482352015,43.3908256424092],[-72.05923455606661,43.39018139352982],[-72.05834110739808,43.389789716698964],[-72.05730025640054,43.38973643702313],[-72.05634007443469,43.39003322914535],[-72.0556709602871,43.39061505961],[-72.05543954375695,43.39135443443888],[-72.05569655138777,43.392089332732034],[-72.05638567812433,43.39265870909617],[-72.0573559137366,43.392937786830515],[-72.05766840685355,43.39295378291098]]]}"
1_2_1_LE07_013030_20181107_00000000000000000008,9,162.4868,30.0,13,28.645536,0.9779510005476145,0.9909771,43411.6455431713,1541604574930,43.38565,-72.0812139,8.163555172132131,6.97610454425345,6.993641347518041,6.403843784613307,Primary (GLEON) buoy (winter location),6.993641347518041,6.993641347518041,0.45029610829103217,10645,harbor,0.4539163732643667,0.46912376350258284,61.35446357727051,1_LE07_013030_20181107,43411.75,1541613600000,1.0199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.07907619147697,43.38593327729933],[-72.07924078990159,43.386403978892254],[-72.07983025093789,43.38689105518269],[-72.07983025093789,43.386741760876255],[-72.08036924010837,43.386741760876255],[-72.08036924010837,43.38620277170578],[-72.07983025093789,43.38620277170578],[-72.07983025093789,43.38593327712054],[-72.07907619147697,43.38593327729933]]]}"
1_2_1_LE07_013030_20181123_00000000000000000000,1,162.70648,5.0,40,24.552137,0.9779510005476145,0.9874639,43427.645276157404,1542986951860,43.4288,-72.0675,-4.184729430496285,-4.536424336215383,-4.184729430496285,-7.532378086218101,Georges Mills buoy,-4.8447465126630345,-4.184729430496285,0.6302453468697123,14899,georges mills,-2.0953316389878007,0.7599527557606786,65.44786262512207,1_LE07_013030_20181123,43427.75,1542996000000,0.29000000953674315,"{""type"":""Polygon"",""coordinates"":[[[-72.06662501626134,43.427358524157384],[-72.06617157036814,43.42749859618633],[-72.06550204218924,43.42808042663828],[-72.06527048243436,43.42881980146157],[-72.06544618561688,43.429321905813644],[-72.06608602709086,43.42932190534353],[-72.06608602709086,43.42959139992875],[-72.0663555216761,43.42959139992875],[-72.0663555216761,43.429860894513986],[-72.06689451084657,43.429860894513986],[-72.06689451084657,43.42959139992875],[-72.0671640054318,43.42959139992875],[-72.0671640054318,43.429860894513986],[-72.06797248918751,43.429860894513986],[-72.06797248918751,43.42878291617305],[-72.06824198377275,43.428782916173056],[-72.06824198377275,43.428243927002576],[-72.06770299460229,43.428243927002576],[-72.06770299460229,43.427704937832104],[-72.0671640054318,43.427704937832104],[-72.0671640054318,43.427435443246864],[-72.06662501626134,43.427435443246864],[-72.06662501626134,43.427358524157384]]]}"
1_2_1_LE07_013030_20181123_00000000000000000001,2,162.70648,5.0,33,24.552137,0.9779510005476145,0.9874639,43427.645276157404,1542986951860,43.4096,-72.033,-2.878326840096676,-4.335444186512848,-4.184729430496285,-7.532378086218101,Herrick Cove buoy,-4.8447465126630345,-3.5292969955542657,0.6302453468697123,14899,herrick cove,-0.8568314983039249,1.075248138023383,65.44786262512207,1_LE07_013030_20181123,43427.75,1542996000000,0.29000000953674315,"{""type"":""Polygon"",""coordinates"":[[[-72.03320768769208,43.411182053849274],[-72.0340154620288,43.411040778705384],[-72.03480787000979,43.410547227764916],[-72.03520423628561,43.40984576862282],[-72.03515082616006,43.40937930672144],[-72.03482465520351,43.409379306036065],[-72.03482465520351,43.409109811450826],[-72.03320768769208,43.409109811450826],[-72.03320768769208,43.40884031686559],[-72.03186021476591,43.40884031686559],[-72.03186021476591,43.409109811450826],[-72.03159072018067,43.409109811450826],[-72.03159072018067,43.40937930603606],[-72.03132122559543,43.409379306036065],[-72.03132122559543,43.41018778979177],[-72.03239920393638,43.41018778979177],[-72.03239920393638,43.41045728437701],[-72.03293819310686,43.41045728437701],[-72.03293819310686,43.41099627354748],[-72.03320768769208,43.41099627354748],[-72.03320768769208,43.411182053849274]]]}"
1_2_1_LE07_013030_20181123_00000000000000000002,3,162.70648,5.0,111,24.552137,0.9779510005476145,0.9874639,43427.645276157404,1542986951860,43.3436,-72.0595,0.9384067945395665,0.06099518397790259,0.31249696583036596,-3.5292969955542657,State Beach buoy,-0.3174162914330548,0.31249696583036596,0.6302453468697123,14899,state beach,-1.9214794377044502,0.928882765330054,65.44786262512207,1_LE07_013030_20181123,43427.75,1542996000000,0.29000000953674315,"{""type"":""Polygon"",""coordinates"":[[[-72.05950109738653,43.34521910613385],[-72.06051479561432,43.34504162402367],[-72.06096562997138,43.34476051792352],[-72.06096562997138,43.34416161640899],[-72.06123512455662,43.34416161640899],[-72.06123512455662,43.343083638068045],[-72.06096562997138,43.343083638068045],[-72.06096562997138,43.342402675324635],[-72.06017326878364,43.34205503992512],[-72.05913323652076,43.34200176024698],[-72.05817380984517,43.34229855238104],[-72.05750522206037,43.342880382861864],[-72.0572739876134,43.34361975769784],[-72.05753079311037,43.34435465598315],[-72.05821937775514,43.34492403233099],[-72.05918885010426,43.345203110054086],[-72.05950109738653,43.34521910613385]]]}"
1_2_1_LE07_013030_20181123_00000000000000000003,4,162.70648,5.0,44,24.552137,0.9779510005476145,0.9874639,43427.645276157404,1542986951860,43.40996667,-72.03683333,-0.951363600452492,-2.1947328160901267,-2.2317271461550616,-4.184729430496285,Herrick Cove near-shore,-2.878326840096676,-1.5894366475281316,0.6302453468697123,14899,Midge,-0.29985410482042535,0.7270323898142672,65.44786262512207,1_LE07_013030_20181123,43427.75,1542996000000,0.29000000953674315,"{""type"":""Polygon"",""coordinates"":[[[-72.03683548673186,43.411588366213316],[-72.03785029513612,43.41141088409275],[-72.03864270795927,43.41091733315216],[-72.0387503825392,43.4107267817082],[-72.0377890956411,43.41072677896224],[-72.0377890956411,43.41045728437701],[-72.0369806118854,43.41045728437701],[-72.0369806118854,43.41018778979177],[-72.03671111730016,43.41018778979177],[-72.03671111730016,43.409918295206545],[-72.03617212812968,43.409918295206545],[-72.03617212812968,43.4096488006213],[-72.03563313895921,43.4096488006213],[-72.03563313895921,43.409379306036065],[-72.03482465520351,43.409379306036065],[-72.03482465520351,43.40929043264027],[-72.03460593800615,43.40998901772712],[-72.03486302468049,43.41072391602334],[-72.03555236339955,43.41129329239383],[-72.03652289748239,43.41157237013257],[-72.03683548673186,43.411588366213316]]]}"
1_2_1_LE07_013030_20181123_00000000000000000004,5,162.70648,5.0,35,24.552137,0.9779510005476145,0.9874639,43427.645276157404,1542986951860,43.3234,-72.04105,-0.3174162914330548,-1.3956846541169798,-0.951363600452492,-2.878326840096676,Newbury near-shore,-1.5894366475281316,-0.951363600452492,0.6302453468697123,14899,Newbury,-0.5484952039168458,0.6637724063622825,65.44786262512207,1_LE07_013030_20181123,43427.75,1542996000000,0.29000000953674315,"{""type"":""Polygon"",""coordinates"":[[[-72.03882593671928,43.32341053472706],[-72.03882296810697,43.32342002994098],[-72.03907968821694,43.324154928222974],[-72.03976804386703,43.32472430456392],[-72.04073719379252,43.325003382282276],[-72.04102303066394,43.3250180302906],[-72.04102303066394,43.32448851168676],[-72.0407535360787,43.324488511686766],[-72.0407535360787,43.32341053334583],[-72.04048404149346,43.32341053334583],[-72.04048404149346,43.323141038760596],[-72.04021454690822,43.323141038760596],[-72.04021454690822,43.32341053334583],[-72.03882593671928,43.32341053472706]]]}"
1_2_1_LE07_013030_20181123_00000000000000000005,6,162.70648,5.0,61,24.552137,0.9779510005476145,0.9874639,43427.645276157404,1542986951860,43.39601667,-72.07893333,1.5604048276815798,0.15088693620993532,0.31249696583036596,-6.853133386817683,North Sunapee Harbor near-shore,-0.3174162914330548,0.9384067945395665,0.6302453468697123,14899,Coffin,-1.9149937682739921,1.5462598068260522,65.44786262512207,1_LE07_013030_20181123,43427.75,1542996000000,0.29000000953674315,"{""type"":""Polygon"",""coordinates"":[[[-72.08090822927883,43.39534121377586],[-72.0805001299896,43.394863449634194],[-72.07960661229343,43.394471772804756],[-72.07856568088195,43.39441849312916],[-72.0776054247335,43.39471528525021],[-72.07693625888795,43.39529711571328],[-72.07670482447406,43.396036490541455],[-72.0767529452175,43.396174079765686],[-72.07875227259694,43.39617407135951],[-72.07875227259694,43.39590457677427],[-72.07983025093789,43.39590457677427],[-72.07983025093789,43.39563508218904],[-72.08090822927883,43.39563508218904],[-72.08090822927883,43.39534121377586]]]}"
