,system:index,azimuth,cloud_cover,elev,esd,l_exceltime,landsat_time,pct_lake,pixel_count,surface_temp_count,surface_temp_kurtosis,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_p25,surface_temp_p75,surface_temp_skew,surface_temp_stdDev,sza,.geo,landsat_time_utc,scene,is_temp_avg,is_temp_stdev,is_depth_avg,is_depth_stdev,is_temp_med,insitu_count,HerrickCoveSouth_median,HerrickCoveSouth_mean,HerrickCoveSouth_std,HerrickCoveSouth_count,Newbury_median,Newbury_mean,Newbury_std,Newbury_count,NorthSunapeeHarbor_median,NorthSunapeeHarbor_mean,NorthSunapeeHarbor_std,NorthSunapeeHarbor_count,SouthOfTheFells_median,SouthOfTheFells_mean,SouthOfTheFells_std,SouthOfTheFells_count,loon_median,loon_mean,loon_std,loon_count,harbor_median,harbor_mean,harbor_std,harbor_count,GeorgesMills_median,GeorgesMills_mean,GeorgesMills_std,GeorgesMills_count,HerrickCove_median,HerrickCove_mean,HerrickCove_std,HerrickCove_count,StateBeach_median,StateBeach_mean,StateBeach_std,StateBeach_count
102,1_2_1_LE07_013030_20141128,163.13995878,47.0,23.68242217,0.9865431,41971.64669119213,1417188674119.0,0.41730265074279055,7163,7438,4.981612302491019,4.336789820000035,1.08870076086198,1.5999541087918512,-14.537516619999964,0.4829815477499492,2.3398138763666276,-1.5213690789777534,1.7830298182882869,66.31757783,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-11-28 15:31:14.119000+00:00,LE07_013030_20141128,5.3784,0.1110267235098532,1.5,0.0,5.305,10.0,,,,,,,,,,,,,,,,,5.501,5.501,0.05888972745734213,4.0,5.295,5.296666666666666,0.008164965809277239,6.0,,,,,,,,,,,,
103,1_2_1_LE07_013030_20150507,143.52886271,0.0,59.35243196,1.0090339,42131.64739945602,1431012735313.0,0.8890766093795515,15261,16149,2.441275080836051,22.78042574000005,11.379133709761089,10.920217535808382,7.597580900000025,10.18149716942042,12.335984287744575,1.361583860580431,2.033149403836696,30.647568040000003,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-05-07 15:32:15.313000+00:00,LE07_013030_20150507,10.845999999999998,0.0,1.5,0.0,10.845999999999998,4.0,,,,,,,,,,,,,,,,,10.845999999999998,10.845999999999998,0.0,4.0,,,,,,,,,,,,,,,,
104,1_2_1_LE07_013030_20150523,139.78596488,0.0,62.64127742,1.0124792,42147.64746875,1432395141300.0,0.8802796387998835,15110,15997,1.7182670074292297,20.702269580000006,12.896835493264124,12.699465364359716,7.840260320000027,12.356764818618231,13.686776851993748,-0.1085632292377392,1.2122073396644972,27.35872258,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-05-23 15:32:21.300000+00:00,LE07_013030_20150523,13.1725,0.1362363142973789,1.5,0.0,13.1245,4.0,,,,,,,,,,,,,,,,,13.1245,13.1725,0.13623631429737876,4.0,,,,,,,,,,,,,,,,
105,1_2_1_LE07_013030_20150624,133.98424554,13.0,64.32254769,1.0164187,42179.64756743056,1435159949826.0,0.758636760850568,13022,13771,4.438582976420199,31.431434360000022,21.065592415611054,21.080591075475336,16.487850920000025,20.39354029836485,21.68594510451726,1.224316477308902,1.0881055081078932,25.67745231000001,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-06-24 15:32:29.826000+00:00,LE07_013030_20150624,20.409,0.3073344179301179,1.4700000000000002,0.048304589153964836,20.57,10.0,20.64,20.64,,1.0,20.18,20.18,,1.0,19.68,19.68,,1.0,20.17,20.17,,1.0,20.57,20.57,0.006324555320337494,6.0,,,,,,,,,,,,,,,,
106,2_1_LC08_013030_20150702,133.72996396,38.28,63.76875145,1.0166499,42187.647434178245,1435851138313.0,0.7526944363530441,12920,13564,0.5055798488944769,26.78976320000004,20.796213210804574,20.815181315804978,17.171454920000027,20.065715152676027,21.435682261318096,0.5690228078745654,0.9411256050839392,26.23124855,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-07-02 15:32:18.313000+00:00,LC08_013030_20150702,19.823000000000004,0.9563013239676196,1.4700000000000002,0.048304589153964836,20.279999999999998,10.0,19.99,19.99,,1.0,17.27,17.27,,1.0,19.52,19.52,,1.0,19.52,19.52,,1.0,20.32,20.32166666666667,0.04308905506815901,6.0,,,,,,,,,,,,,,,,
107,1_2_1_LE07_013030_20150710,134.27905884,21.0,62.9639826,1.0166406,42195.647648125,1436542356798.0,0.4933877075444218,8469,9072,5.493644118957764,31.35623792000001,22.423242611209393,22.400145905750946,19.960559240000013,21.98599770318913,22.79915205499666,1.7136405231789111,0.9921148263594254,27.0360174,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-07-10 15:32:36.798000+00:00,LE07_013030_20150710,21.869999999999997,0.34499597421161765,1.4700000000000002,0.048304589153964836,22.03,10.0,22.130000000000006,22.130000000000006,,1.0,21.16,21.16,,1.0,21.81,21.81,,1.0,21.32,21.32,,1.0,22.045,22.046666666666667,0.035023801430839004,6.0,,,,,,,,,,,,,,,,
108,2_1_LC08_013030_20150803,139.14819971,4.47,58.83560768,1.0146895,42219.64758123843,1438615951019.0,1.0,17165,18205,7.120848888072509,34.72640564000005,25.737042415809192,25.432527137714306,24.80731160000005,25.18991554824752,25.809216218732423,2.43280942616508,1.0539524869013062,31.16439232,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-08-03 15:32:31.019000+00:00,LC08_013030_20150803,23.981000000000005,0.3355741348793153,1.4700000000000002,0.048304589153964836,24.1,10.0,24.52,24.52,,1.0,23.68,23.68,,1.0,23.32,23.32,,1.0,23.66,23.66,,1.0,24.105000000000004,24.105000000000008,0.0054772255750573495,6.0,,,,,,,,,,,,,,,,
109,2_1_LC08_013030_20150819,144.2445821,9.14,54.94710635,1.012069,42235.647667569436,1439998358478.0,0.6449752403145936,11071,11571,5.420428677905999,29.168705120000034,24.682827676082862,24.68632135915492,23.228186359999995,24.31728635285613,25.061991075828754,1.485475542608627,0.6029783524304733,35.05289365,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-08-19 15:32:38.478000+00:00,LC08_013030_20150819,24.9235,0.20312222026069993,1.1416666666666668,0.4756972553924174,24.9405,12.0,25.38,25.38,,1.0,24.72,24.72,,1.0,24.52,24.52,,1.0,25.05,25.05,,1.0,24.9405,24.9265,0.059945213081850246,8.0,,,,,,,,,,,,,,,,
110,1_2_1_LE07_013030_20150912,152.28634873,43.0,47.72301079,1.0064691,42259.647785821755,1442071968695.0,0.8819691232158462,15139,16015,18.32055682749147,29.520761180000022,23.53442603147713,23.689995416337773,21.512340320000018,23.297159565287767,23.689995416337773,2.8402953191400866,0.4626437158046035,42.27698921,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-09-12 15:32:48.695000+00:00,LE07_013030_20150912,23.284999999999997,0.32381420037366554,1.1416666666666668,0.4756972553924174,23.455,12.0,23.31,23.31,,1.0,22.83,22.83,,1.0,22.64,22.64,,1.0,22.82,22.82,,1.0,23.484,23.4775,0.04937032075476714,8.0,,,,,,,,,,,,,,,,
111,1_2_1_LE07_013030_20150928,156.92375645,23.0,42.27579659,1.0020601999999998,42275.64782532408,1443454372108.0,0.8874453830468978,15233,16141,17.328049056172663,26.355674659999977,19.587777285719408,19.433037984273568,18.521572820000017,19.433037984273568,19.851610395670427,3.257871092171478,0.6115784503495009,47.72420341,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-09-28 15:32:52.108000+00:00,LE07_013030_20150928,19.729,0.03145972481942984,1.0,0.5345224838248488,19.734,8.0,,,,,,,,,,,,,,,,,19.734,19.729,0.03145972481942934,8.0,,,,,,,,,,,,,,,,
112,2_1_LC08_013030_20151022,161.84605564,65.01,33.96441302,0.9951999,42299.64789114583,1445527977795.0,0.4129332944946112,7088,7200,1.4025106407935244,10.205530160000023,7.177630955625515,7.190394631430237,4.189814960000035,6.816068275265832,7.568126967742263,-0.4634607045673193,0.6634598183732321,56.03558698,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-10-22 15:32:57.795000+00:00,LC08_013030_20151022,13.02825,0.09649999999999981,1.5,0.0,12.98,4.0,,,,,,,,,,,,,,,,,12.98,13.02825,0.09649999999999996,4.0,,,,,,,,,,,,,,,,
113,1_2_1_LE07_013030_20151030,162.93167924,32.0,31.38579871,0.9930648999999999,42307.64814664352,1446219199870.0,0.6632100203903292,11384,12031,10.472526227897538,13.353526579999993,10.167781898123193,10.131936350063306,5.4066300800000135,10.109223379115061,10.475353906293796,-1.979467381298552,0.5501686567334397,58.61420129,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-10-30 15:33:19.870000+00:00,LE07_013030_20151030,11.235999999999999,0.0,1.5,0.0,11.235999999999999,4.0,,,,,,,,,,,,,,,,,11.235999999999999,11.235999999999999,0.0,4.0,,,,,,,,,,,,,,,,
114,2_1_LC08_013030_20151123,163.74683602,1.2,24.82983673,0.9874693999999999,42331.647948634265,1448292782762.0,1.0,17165,18205,1.569535171454573,7.3583194999999915,6.247286710779508,6.437156403752977,1.1922114200000349,5.941267494468418,6.9409716770490135,-1.376355055452803,0.9846375688113826,65.17016327,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-11-23 15:33:02.762000+00:00,LC08_013030_20151123,8.282,0.0,1.5,0.0,8.282,4.0,,,,,,,,,,,,,,,,,8.282,8.282,0.0,4.0,,,,,,,,,,,,,,,,
115,1_2_1_LE07_013030_20160525,140.43989064,12.0,63.39375297,1.0129819,42515.6495524537,1464190521332.0,0.7739003786775415,13284,14074,0.6617269317021859,28.023668420000032,15.507679102062232,15.736088970149698,9.515090120000023,13.698932908944151,16.929032732796582,0.3994212007523322,2.510177523168009,26.60624703,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-05-25 15:35:21.332000+00:00,LE07_013030_20160525,15.29,0.024494897427831987,1.5,0.0,15.28,6.0,,,,,,,,,,,,,,,,,15.28,15.29,0.024494897427832056,6.0,,,,,,,,,,,,,,,,
116,2_1_LC08_013030_20160618,134.57008546,1.39,64.50011369,1.0160777,42539.647649293984,1466263956899.0,1.0,17165,18205,5.759688991543778,31.547647040000008,20.87811177953752,20.558032041251682,18.94198928000003,20.314885624797725,21.18372830937421,2.0943098108088534,1.3463196533806279,25.499886309999994,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-06-18 15:32:36.899000+00:00,LC08_013030_20160618,18.919999999999998,0.7190469883314806,1.4875,0.03535533905932741,19.105000000000004,8.0,,,,,19.04,19.04,,1.0,17.419999999999998,17.419999999999998,,1.0,,,,,19.240000000000002,19.150000000000002,0.4554997255762066,6.0,,,,,,,,,,,,,,,,
117,1_2_1_LE07_013030_20160626,135.13090893,4.0,64.55780621,1.0165427,42547.64962482639,1466955327585.0,0.7665598601806001,13158,13973,0.9802658859852214,24.650082680000025,12.794620607288255,12.724438449927552,8.154718160000016,11.438981741618974,13.671313437549493,0.8647681721851151,2.093796324986981,25.442193790000005,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-06-26 15:35:27.585000+00:00,LE07_013030_20160626,22.275,1.1361840897118236,1.4875,0.03535533905932741,22.735,8.0,,,,,19.86,19.86,,1.0,21.48,21.48,,1.0,,,,,22.895,22.810000000000002,0.41347309465066506,6.0,,,,,,,,,,,,,,,,
118,2_1_LC08_013030_20160704,134.01464955,0.37,63.57486272,1.0167509,42555.64775837963,1467646366324.0,0.9999417419166908,17164,18204,5.544060081548558,31.660441699999982,22.65767313473945,22.307983236884393,21.649061120000052,22.064071321988138,23.06462920777991,2.117693016085259,1.088985637132038,26.42513728,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-07-04 15:32:46.324000+00:00,LC08_013030_20160704,21.6325,0.4559370257267683,1.4875,0.03535533905932741,21.835,8.0,,,,,20.99,20.99,,1.0,20.82,20.82,,1.0,,,,,21.865000000000002,21.875,0.07661592523751219,6.0,,,,,,,,,,,,,,,,
119,1_2_1_LE07_013030_20160712,135.8092909,6.0,62.97865885,1.0165556999999998,42563.649613483794,1468337726605.0,0.8963588697931838,15386,16348,10.003686829270686,33.348943580000025,23.28225958865066,23.05045101848353,21.785781919999977,22.64277232707144,23.4622304335499,2.7154837785164028,1.0731149743642638,27.02134115,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-07-12 15:35:26.605000+00:00,LE07_013030_20160712,22.21875,0.7709259275146255,1.4875,0.03535533905932741,22.58,8.0,,,,,20.83,20.83,,1.0,21.14,21.14,,1.0,,,,,22.63,22.63,0.10315037566582191,6.0,,,,,,,,,,,,,,,,
120,2_1_LC08_013030_20160720,136.03628261,10.86,61.43123596,1.0160836,42571.6478303125,1469028772539.0,0.9876492863384796,16953,17950,4.143388020799255,28.785886880000017,23.892708613423547,23.69324837200478,22.636868900000024,23.56518326616347,24.064215123297785,1.719815716984422,0.6714091408532887,28.56876404,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-07-20 15:32:52.539000+00:00,LC08_013030_20160720,23.168749999999996,0.27889770270016234,1.4875,0.03535533905932741,23.264999999999997,8.0,,,,,22.83,22.83,,1.0,22.64,22.64,,1.0,,,,,23.295,23.313333333333333,0.07033254343948223,6.0,,,,,,,,,,,,,,,,
121,2_1_LC08_013030_20160805,140.11159294,6.44,58.27156628,1.014357,42587.6478625,1470411175320.0,0.6780658316341392,11639,12350,0.2942125128690645,26.93673806000004,19.760178941046707,21.064284612083775,9.562942399999997,18.559630644726678,21.81203511851044,-1.0856190515793605,3.1860980507441643,31.72843372,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-08-05 15:32:55.320000+00:00,LC08_013030_20160805,24.26625,0.4932382067231091,1.4875,0.03535533905932741,24.46,8.0,,,,,23.68,23.68,,1.0,23.32,23.32,,1.0,,,,,24.494999999999997,24.521666666666665,0.12040210407906708,6.0,,,,,,,,,,,,,,,,
122,1_2_1_LE07_013030_20160829,148.94913886,21.0,52.16272494,1.0097582,42611.649705567135,1472484934561.0,0.7254879114477134,12453,13182,12.27381264212764,33.971023220000006,24.229971180928878,24.30175050419161,20.480098279999996,23.870286497490266,24.30175050419161,2.4152783057770897,0.8948698860293637,37.83727506,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-08-29 15:35:34.561000+00:00,LE07_013030_20160829,23.532499999999995,0.41122638881416845,1.4875,0.03535533905932741,23.73,8.0,,,,,22.66,22.66,,1.0,23.14,23.14,,1.0,,,,,23.744999999999997,23.74333333333333,0.01861898672502171,6.0,,,,,,,,,,,,,,,,
123,1_2_1_LE07_013030_20160914,154.10804203,73.0,47.03652514,1.0057406,42627.6497256713,1473867336298.0,0.7060879697057967,12120,12715,3.4897541326680166,26.659878440000053,19.977460874288454,20.22063698727082,15.376994420000017,19.68981384397316,20.74171474214485,-0.6214838783946139,1.0170898456750397,42.96347486,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-09-14 15:35:36.298000+00:00,LE07_013030_20160914,21.80125,0.2170212300345619,1.4875,0.03535533905932741,21.895,8.0,,,,,21.66,21.66,,1.0,21.31,21.31,,1.0,,,,,21.905,21.906666666666666,0.01861898672502225,6.0,,,,,,,,,,,,,,,,
124,2_1_LC08_013030_20160922,155.64857824,0.01,44.12501793,1.0035061,42635.64800751157,1474558387849.0,1.0,17165,18205,16.670896597486372,28.76879678,22.307524782214767,22.181217378287172,21.67982330000001,22.07111565494628,22.431835452140046,3.481745386396246,0.5782162315845675,45.87498207,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-09-22 15:33:07.849000+00:00,LC08_013030_20160922,21.50625,0.44313614483265057,1.4875,0.03535533905932741,21.660000000000004,8.0,,,,,21.33,21.33,,1.0,20.49,20.49,,1.0,,,,,21.71,21.705000000000002,0.12144957801491008,6.0,,,,,,,,,,,,,,,,
125,2_1_LC08_013030_20161024,162.28449524,22.58,33.0642366,0.9944494,42667.648087013884,1477323194718.0,0.8445091756481212,14496,15394,2.6949382275179508,14.522489420000054,12.164025894173946,12.443708578652325,8.32561916000003,11.941042419057286,12.559780517810461,-1.4247453408538788,0.6213350976105912,56.9357634,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-10-24 15:33:14.718000+00:00,LC08_013030_20161024,13.426599999999999,0.4058714082070821,1.5,0.0,13.17,10.0,,,,,,,,,,,,,,,,,13.893999999999998,13.894,0.055425625842205575,4.0,13.11,13.115,0.05822370651203901,6.0,,,,,,,,,,,,
126,2_1_LC08_013030_20170504,144.08742426,20.2,58.70404718,1.0084302,42859.647354016204,1493911931387.0,0.907427905621905,15576,16514,3.860330424468248,15.551313440000058,6.474401507193277,6.687215245284878,-6.881151820000013,5.688896683857568,7.560270767802208,-0.8091008970640552,2.051676289110094,31.29595282,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-05-04 15:32:11.387000+00:00,LC08_013030_20170504,8.183333333333332,0.35483329419132326,1.5,0.0,8.3,6.0,,,,,,,,,,,,,,,,,,,,,8.3,8.183333333333332,0.3548332941913232,6.0,,,,,,,,,,,,
128,2_1_LC08_013030_20170621,134.26765186,38.01,64.43097667,1.0162964,42907.64766318287,1498059158099.0,0.8130498106612293,13956,14718,3.2554662964977465,29.158451060000058,21.686101554857274,21.307695257116283,14.703644479999982,21.06766764821533,22.44257346844047,0.7776248246309081,1.05300268039737,25.569023329999997,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-06-21 15:32:38.099000+00:00,LC08_013030_20170621,20.17111111111111,1.3058564665043055,1.488888888888889,0.03333333333333336,20.57,9.0,21.31,21.31,,1.0,16.8,16.8,,1.0,20.01,20.01,,1.0,,,,,20.57,20.569999999999997,0.0,6.0,,,,,,,,,,,,,,,,
129,1_2_1_LE07_013030_20170715,136.15875088,55.0,62.58043528,1.0164351999999999,42931.64969200231,1500132933389.0,0.417710457325954,7170,7640,5.84134209363141,27.63059612000001,21.81377609983104,21.671887000802478,19.276955240000007,21.1980028449906,22.145438219370646,1.596854835497335,0.8570975789759385,27.41956472,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-07-15 15:35:33.389000+00:00,LE07_013030_20170715,21.79111111111111,0.7943306056744331,1.488888888888889,0.03333333333333336,22.24,9.0,21.14,21.14,,1.0,20.02,20.02,,1.0,21.48,21.48,,1.0,,,,,22.290000000000003,22.246666666666666,0.17025471114382607,6.0,,,,,,,,,,,,,,,,
130,2_1_LC08_013030_20170723,136.58370464,50.68,60.94443102,1.0158982,42939.64777368056,1500823967646.0,0.8687445383046898,14912,15828,9.520209164673249,33.236148920000005,25.670604412015727,25.55990636468516,23.173498040000034,25.44083111806183,25.811514054975877,1.9928366687641872,0.6266340294524032,29.05556898,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-07-23 15:32:47.646000+00:00,LC08_013030_20170723,24.14111111111112,0.4589238619979477,1.488888888888889,0.03333333333333336,24.11000000000001,9.0,24.87,24.87,,1.0,24.55,24.55,,1.0,23.15,23.15,,1.0,,,,,24.11000000000001,24.116666666666674,0.010327955589885583,6.0,,,,,,,,,,,,,,,,
131,1_2_1_LE07_013030_20170731,139.58562656,3.0,59.70322169,1.0150403000000001,42947.64967696759,1501515332090.0,0.8716574424701428,14962,15836,12.045259628921533,33.18146060000004,22.84752169801301,22.867998487625066,21.173956340000018,22.458435777795557,22.89339787244513,2.8930646767594435,1.0186598488662169,30.29677831,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-07-31 15:35:32.090000+00:00,LE07_013030_20170731,22.452222222222225,0.4837814015073795,1.488888888888889,0.03333333333333336,22.74,9.0,21.97,21.97,,1.0,21.83,21.83,,1.0,21.65,21.65,,1.0,,,,,22.775,22.77,0.02529822128134806,6.0,,,,,,,,,,,,,,,,
132,2_1_LC08_013030_20170824,146.22676986,22.47,53.44886176,1.0109270000000001,42971.64790391204,1503588778898.0,0.4751529274686863,8156,8570,4.390962675613531,26.653042400000004,21.582983330160495,21.56074289399553,18.463466480000022,21.313405429352862,21.94377257192211,0.2486692104528919,0.5004027840339617,36.55113824,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-08-24 15:32:58.898000+00:00,LC08_013030_20170824,22.376666666666665,0.3855191305240246,1.488888888888889,0.03333333333333336,22.55,9.0,22.64,22.64,,1.0,22.0,22.0,,1.0,21.48,21.48,,1.0,,,,,22.55,22.544999999999998,0.02738612787525768,6.0,,,,,,,,,,,,,,,,
133,1_2_1_LE07_013030_20170901,149.82034806,21.0,51.30168087,1.0091146,42979.6496583449,1504280130481.0,0.30049519370812705,5158,5616,4.081694377914742,22.589016620000052,19.14915878600025,19.232741253196238,13.168953500000045,18.895078590649213,19.571729865726425,-1.5764655132091014,0.9531544321784612,38.69831913,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-09-01 15:35:30.481000+00:00,LE07_013030_20170901,20.17666666666667,0.2570505786805393,1.488888888888889,0.03333333333333336,20.34,9.0,20.0,20.0,,1.0,19.86,19.86,,1.0,19.69,19.69,,1.0,,,,,20.34,20.340000000000003,0.0063245553203355,6.0,,,,,,,,,,,,,,,,
134,2_1_LC08_013030_20170909,151.60365988,61.93,48.5586222,1.0070687,42987.64792084491,1504971180361.0,0.2631517623070201,4517,4808,3.7336195438194064,21.984027080000033,17.653130419515087,17.678901774413138,14.218285640000033,17.31065894712911,18.181658182109672,-0.5678259645728901,0.6312684703866395,41.4413778,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-09-09 15:33:00.361000+00:00,LC08_013030_20170909,18.632222222222214,0.3026457408331464,1.488888888888889,0.03333333333333336,18.759999999999994,9.0,18.86,18.86,,1.0,18.4,18.4,,1.0,17.9,17.9,,1.0,,,,,18.759999999999994,18.754999999999992,0.00836660026533907,6.0,,,,,,,,,,,,,,,,
