system:index,azimuth,cloud_cover,elev,esd,l_exceltime,landsat_time,pct_lake,pixel_count,surface_temp_count,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_p25,surface_temp_p75,surface_temp_skew,surface_temp_stdDev,sza,.geo
1_1_2_1_LT05_013030_20050908,146.95131366,1.0,47.75132489,1.0073549,38603.63959709491,1.126192861189E12,0.9835712205068453,16883,17912,31.229771180000057,21.38786850934179,21.308719771439588,20.12120618000006,20.864130147969835,21.45727727196216,2.6892373457337855,0.7713712587694775,42.24867511,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050924,152.05165465,0.0,42.54925922,1.0030249,38619.63958260417,1.127575259937E12,1.0,17165,18205,23.17008002,19.160308073860335,19.171171469733814,15.807664939999995,18.82813730605202,19.32523316596926,-0.9363808465142538,0.5341658024441899,47.45074078,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20051002,154.46364709,4.0,39.86385655,1.0007467,38627.64025188657,1.128266517763E12,0.8484707253131372,14564,15419,24.55779614000005,17.789289610335356,17.807889892946967,16.645079839999994,17.42323837386417,17.807889892946967,3.226130478069603,0.5945439659493306,50.13614345,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20051103,160.20508819,66.0,29.32609623,0.9918757,38659.64046689815,1.13103133634E12,0.6840664142149723,11742,12434,9.887654300000008,4.72613768490792,4.551872008801137,-0.045111819999988256,3.7292392699301664,5.777157845813191,-0.29607692290122445,1.4957251789489154,60.673903769999995,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20051111,160.59094629,41.0,27.02740694,0.989933,38667.639730891206,1.131722472749E12,0.8171861345761724,14027,14931,8.70501938000001,5.778881607130685,6.03517213818035,-2.406963639999958,4.402442461416378,7.497719857198881,-0.8136811910249494,1.9306921973451137,62.97259306,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20051119,161.0042771,18.0,25.01329583,0.9881811,38675.64056762731,1.132413745043E12,0.8616953102242936,14791,15708,7.091713939999977,5.229013893959028,5.405942140416442,0.5530416800000353,5.040739865567815,5.771944430764721,-1.3903679448566186,0.7420980205951494,64.98670417,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20060530,133.69576759,8.0,62.31645827,1.013765,38867.64093800926,1.149002577044E12,0.8087387124963589,13882,14770,23.72038124000005,13.100555954784829,13.070492710642528,10.396939280000026,12.083026153888742,13.93967846367305,1.3584643980753415,1.5886482120872947,27.68354173,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20060701,129.48719522,9.0,62.45028655,1.0166757,38899.64083079861,1.151767367781E12,0.841363239149432,14442,15347,30.361594100000048,21.52504973043729,21.194733432165357,19.933215080000025,21.194733432165357,21.606403889392475,2.311274279359121,0.8784311382858273,27.54971345,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20060717,131.03422466,8.0,60.56458205,1.0163383,38915.640739375,1.153149759882E12,0.8723565394698515,14974,15873,35.47153400000002,26.48232026348847,26.19367467120494,24.67400882000004,26.19367467120494,26.69140619501015,2.632414667927684,0.9958482717752704,29.43541795,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20060725,134.22257343,15.0,59.77714192,1.0157178,38923.64310987269,1.153841164693E12,1.0,17165,18205,33.926588960000004,24.01041910791575,24.095927311231158,22.568508500000007,23.2900449556952,24.134849462276804,2.1219096324384648,0.9829561571090786,30.22285808,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20060802,134.79728016,22.0,57.68323206,1.0148086,38931.64068334491,1.154532155041E12,0.8519079522283717,14623,15463,36.14146592000003,25.54763164721142,25.306547176484266,22.67446712000003,24.660792694598776,25.951931430091097,1.9139329400637692,1.2872102683800517,32.31676794,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20060911,149.88598224,3.0,47.44752268,1.0066447,38971.643497893514,1.157988398218E12,0.979318380425284,16810,17780,21.778945880000038,15.712376627662595,15.839453917469342,11.924794220000024,15.154476621470181,16.36728074906245,-0.11990722854838218,0.8846413656014952,42.55247732,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20060919,150.82339538,54.0,44.36341004,1.0044915,38979.64055784722,1.158679344198E12,0.7148849402854646,12271,13033,25.497751640000047,18.988157877515313,18.901732901339034,17.496166819999985,18.441320183863994,19.33903186232293,2.3970396087205463,0.8253314993564145,45.63658996,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20060927,154.75150423,18.0,42.10804049,1.0022493,38987.643634085645,1.159370809985E12,0.6004078065831634,10306,10914,21.262824860000023,16.629546169106415,16.657019363093994,13.20996974000002,16.657019363093994,16.802653802933317,0.4332721322083755,0.5235247269069294,47.89195951,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20061005,155.29178453,22.0,38.94993316,0.9999597,38995.64041940972,1.160061732237E12,0.51331197203612,8811,9219,16.316949920000013,14.413231688376332,14.411264397363894,9.204050300000006,14.075975831177391,14.762656355044673,-2.0275470608171453,0.6550317494252145,51.05006684,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20061013,158.56029561,1.0,36.58573776,0.9976656,39003.64376533565,1.160753221325E12,1.0,17165,18205,15.814500980000048,13.550902307726812,13.619881810831982,8.26067678000004,13.468667696770908,13.975526743715779,-1.754733890121171,0.6387924368241314,53.41426224,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20061021,158.59011972,31.0,33.53153469,0.9954106,39011.64061135417,1.161444148821E12,0.6837751237984271,11737,12473,13.548353720000023,11.279303143073314,11.69612244356737,3.8206688000000213,11.02085945514519,11.69612244356737,-2.220189387701019,0.9328053330196769,56.46846531,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20070501,140.95475677,32.0,56.69531679,1.0075723,39203.641211504626,1.178033000674E12,0.8559860180600058,14693,15596,9.398877439999978,-0.9563368179920364,-1.0421736495392744,-3.377681319999965,-1.7917531370327255,-0.19286062310336086,1.4082064259150586,1.444313943374565,33.30468321,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070509,140.9144254,29.0,59.21507423,1.0095275,39211.6440733912,1.178724447941E12,1.0,17165,18205,31.41092623999998,14.836080917283832,14.030977016683833,7.669359320000012,12.677990928594117,16.69466505787302,1.065672157134748,3.1711436345040442,30.78492577,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070525,136.94174141,1.0,62.24561405,1.0128657,39227.64394381944,1.180106836746E12,0.9342266239440722,16036,16833,30.337667960000033,16.37119623351816,15.929616681879537,13.312510340000017,15.281732972815416,16.717745294212246,2.005384777538597,2.260797111482103,27.75438595,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20070602,133.17176195,64.0,62.6158513,1.0141897,39235.64107805556,1.180797789144E12,0.494552869210603,8489,8998,28.42699478000003,16.945272208221237,16.79569480417879,11.21042804000001,15.692667680358413,18.405643612259666,0.5078347466890315,2.365855598498142,27.384148699999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070610,133.32567681,70.0,63.63056632,1.0152515,39243.64377693287,1.181489222327E12,0.517215263617827,8878,9256,21.194464460000006,14.018615519733537,13.954970762000023,7.28312305999998,12.04124273329861,16.165759364232194,-0.1394953781999264,2.731195907124621,26.36943368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20070618,130.30352658,27.0,63.14837724,1.0160326,39251.64108136574,1.18218018943E12,0.5122050684532479,8792,9412,25.648144520000017,17.95226652257954,17.76397029208921,12.557127920000028,17.39378031788112,18.463775715372275,0.4067913238860354,1.2150244434685114,26.851622759999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070626,131.38928971,4.0,63.43486746,1.0165196,39259.6435699537,1.182871604444E12,1.0,17165,18205,34.05989174000001,20.87700016201162,20.494029886559197,18.200278940000032,19.646707250863837,21.794347496725443,1.4766425228560804,2.0174830149658596,26.56513254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070712,131.99929322,15.0,61.91173813,1.0165832,39275.64346878472,1.184253995703E12,0.5701718613457617,9787,10386,31.855268840000008,21.365699628858508,21.33654740812504,19.00351364000005,20.766493676407404,21.94159282472047,1.503473416733021,1.055723508354602,28.088261869999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20070805,135.72512738,0.0,57.13146774,1.0144331,39299.640967314815,1.186327379576E12,0.8543547917273522,14665,15571,30.177021019999984,24.60912596099383,24.654618169877505,21.919084699999985,24.31115713038748,24.654618169877505,2.784548364635578,0.4994098135800802,32.86853226,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070813,139.75161244,49.0,55.7917812,1.0131619,39307.64324513889,1.18701877638E12,0.7962714826682202,13668,14477,32.121874400000024,24.006797263203214,24.017133367038483,21.720839540000043,23.394682780073527,24.156288796856717,2.079626801441831,0.8606521005750745,34.2082188,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070829,145.20798098,1.0,51.47234426,1.009913,39323.64311425926,1.188401165072E12,1.0,17165,18205,32.070604100000025,23.5371775058576,23.218666491828486,22.363427300000012,23.098962963292415,23.803993425628473,2.3876195467781782,0.8838535681219046,38.52765574,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20070906,146.59894761,39.0,48.63549834,1.0079926,39331.64080681713,1.189092165709E12,0.8115933585785028,13931,14712,23.56315232000003,18.852098940314118,18.65493339435401,16.361384180000016,18.65493339435401,19.17793464916068,0.89864309934002,0.5509341348858684,41.36450166,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070914,150.54677068,30.0,46.49819316,1.0059195,39339.643047418984,1.189783559297E12,0.9998834838333819,17163,18203,25.49433362000002,19.333918471645845,19.132593411385088,18.38485202000004,18.98958124146761,19.734869191876804,2.5385681142376955,0.5362255611617656,43.50180684,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20070922,151.7514934,59.0,43.46302614,1.0037313,39347.64074785879,1.190474560615E12,0.3864258665889892,6633,6846,17.742264260000013,8.716658285780488,8.570494938528324,3.5711533400000235,7.1824708314456105,10.061548247771716,0.45072720653215365,2.2604958504034514,46.53697386,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20071125,161.08497004,37.0,23.81064777,0.9871101,39411.641039027774,1.196004185772E12,0.8711913778036703,14954,15836,6.223536860000024,4.184112855871545,4.450320001877471,-1.1867304999999533,4.083082819570823,4.450320001877471,-1.9261730628804816,0.6079020327070065,66.18935223,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20080511,137.91458057,0.0,59.17399627,1.0101572,39579.639940277775,1.21051929084E12,1.0,17165,18205,23.631512720000046,11.290967234059957,10.80346661140701,9.005805140000007,10.253542754645345,11.738954842685555,2.1282378449088513,1.7436398685760495,30.826003729999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20080612,130.20899042,1.0,62.82824199,1.015551,39611.6393478125,1.213284039651E12,1.0,17165,18205,28.515863299999978,20.526426290993243,20.321200374229964,16.757874500000014,19.799751051935274,21.44725080833195,0.042023852183834115,1.3117107142891873,27.171758009999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20080706,129.5362263,27.0,61.85412354,1.0166967,39635.640555590275,1.215357744003E12,0.8210894261578794,14094,14919,33.22247684000001,25.103243213239764,25.172706279224993,21.88832252000003,24.737248186326944,25.583910563155282,2.064790388616589,1.0283249925919018,28.145876459999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20080807,136.24668969,64.0,56.40158459,1.0140263,39667.640350092595,1.218122526248E12,0.5226332653655694,8971,9372,29.86939921999999,22.10669773728169,22.36268710237344,18.107992400000057,21.931178445607976,22.403921297450232,0.6751079959040113,0.8174030211863469,33.59841541,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20080815,137.85106299,70.0,54.17313488,1.0126687,39675.63805591435,1.218813528031E12,0.27334692688610546,4692,5002,24.253592360000027,18.39391933368381,18.365213590189388,14.936069840000016,17.692877674372617,19.01703471746494,0.03765191947965466,1.2053287135988406,35.82686512,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20080823,141.63443424,6.0,52.39040003,1.0110754,39683.6402728125,1.219504919571E12,0.8667055053888727,14877,15742,32.53887284000001,22.854336872833144,22.685748262086495,21.44397992000006,22.275532054830148,23.095446103948834,2.8071616150464043,0.8590580884989828,37.60959997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20080831,143.34253844,6.0,49.79288004,1.0092744,39691.63776240741,1.220195902672E12,0.7431401106903582,12756,13492,29.756604560000028,21.49345684864081,21.434770657907656,18.873628880000012,21.295748439002224,21.893717746123695,2.4060309738640075,0.7120615843719235,40.20711996,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20080908,147.18656929,12.0,47.67072441,1.0072977,39699.64018194444,1.22088731172E12,0.5528692106029711,9490,10099,26.36251070000003,20.604283076738614,20.706043631940133,17.619215540000027,20.325148103417522,20.706043631940133,1.4821980698843134,0.5375325420905186,42.32927559,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20080924,152.21640997,0.0,42.43980495,1.0029624,39715.6400765625,1.222269702615E12,0.7698223128459074,13214,14001,24.879090020000035,18.534775116426655,18.52964504167042,16.43316260000006,18.12888427569536,18.52964504167042,2.7910281196396203,0.5227038121703527,47.56019505,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20081010,156.32908491,0.0,36.99332606,0.9983859,39731.63992068287,1.223652089147E12,0.8756189921351587,15030,15954,20.199820639999984,14.90724815452454,14.687735477232362,13.972188200000005,14.687735477232362,15.037030437518402,3.4606054003132414,0.49541110362253127,53.00667394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20081018,156.56749226,9.0,33.98145804,0.9961141,39739.63672819444,1.224343013316E12,0.9351004951937081,16051,16941,15.253945700000031,11.35652109872954,11.842091811522026,4.470092600000044,10.783934942644658,12.367595293114311,-1.3989994720764984,1.6199507984726398,56.01854196,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20081026,159.20371333,3.0,31.67713164,0.9939112,39747.640112071764,1.225034505683E12,0.8683949898048354,14906,15787,16.81256282000004,11.951402124249332,11.906176365074485,10.461881660000017,11.906176365074485,11.906176365074485,3.4359284485564547,0.44296202916740446,58.32286836,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20081127,160.83076556,60.0,23.21967927,0.9866177,39779.64042063657,1.227799332343E12,0.7930090300029129,13612,14387,6.972083240000018,3.5806618454868357,3.8206808602972457,-1.5763847800000121,3.447555878450744,3.8206808602972457,-1.5365330464997369,0.7013185482403311,66.78032073,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20090522,135.96067735,7.0,61.41612282,1.0123974,39955.64120652778,1.243005800244E12,0.8418875618992135,14451,15348,26.57784595999999,13.22994925444149,12.921904207941491,8.664003139999977,12.189461770152512,13.76282957778283,1.6524630350659244,2.0523729929552763,28.58387718,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20090530,133.12551622,50.0,62.15374484,1.0137994,39963.63953357639,1.243696855701E12,0.5652781823478008,9703,10302,26.77267310000002,16.16633069718435,15.945877861919097,14.63528408000002,15.295149867049892,16.59172318213078,2.0927371645158535,1.4930867395223204,27.84625516,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20090818,140.14211902,0.0,53.92915572,1.0121479,40043.64045777778,1.250608935552E12,1.0,17165,18205,36.514030100000014,25.683102488567958,25.201972161233254,24.335624840000037,25.075271056024633,25.921660244134472,2.478013913680404,1.0881088893386364,36.07084428,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20090903,145.83840504,53.0,49.46065009,1.0086151,40059.640626388886,1.25199135012E12,0.3612583745994757,6201,6335,23.74430738000001,12.513632032868022,12.081384524719143,7.1429842400000325,10.692646015898694,14.270611907008181,0.48554276380087863,2.4570790733425887,40.53934991,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20090919,151.19207559,14.0,44.38442029,1.0044302,40075.64077412037,1.253373762884E12,0.575356830760268,9876,10421,18.931735220000007,16.273203932477966,16.696164610773945,11.364238940000007,15.797825434930424,16.838836933547732,-1.442643055888025,0.9693361145526912,45.61557971,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20091005,155.65796847,66.0,38.96546805,0.9998961,40091.640903680556,1.254756174078E12,0.2744538304689776,4711,5166,18.463466480000022,14.315860470624491,14.428227810939552,10.605438499999991,13.824109905791316,15.029744272570174,-0.22032134783473495,0.8471370972771419,51.03453195,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20091021,158.89959364,36.0,33.53601388,0.9953496,40107.641013263885,1.256138583546E12,0.7321875910282551,12568,13412,16.751038460000018,10.983133105619562,10.8543536636369,9.552688340000032,10.727706217648947,11.491620271140171,2.091899931297723,0.8274179425852362,56.46398612,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20091122,161.29596051,27.0,24.42046622,0.9875894,40139.64117662037,1.25890339766E12,0.9999417419166909,17164,18203,11.138649620000024,7.539101692688264,7.717211579628306,6.1791026000000215,7.303632095479924,7.860712825598055,1.8908944608258287,0.4360398245050281,65.57953377999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20100501,141.27507925,37.0,56.8421573,1.0076279,40299.641472187504,1.272727423197E12,0.2625691814739295,4507,4668,21.703749440000024,10.625636333529263,10.563278175211645,7.843678339999997,9.892297272719503,11.209256193850543,1.9161702478095703,1.3453261317885856,33.1578427,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20100517,137.473008,36.0,60.58406937,1.0113477,40315.64144290509,1.274109820667E12,1.0,17165,18205,22.062641540000016,10.738281319050946,10.28762451581466,7.946218939999994,9.050242211261171,11.688529716987519,1.316524224608591,2.079166242089039,29.41593063,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20100525,136.0581855,9.0,62.05745666,1.0129046,40323.642369918976,1.274801100761E12,0.6983979027090009,11988,12811,28.727780540000026,18.16623129793551,17.929847442613948,14.037130580000053,17.467074796885708,18.84393347719854,1.4946610744098916,1.770031324488774,27.94254334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20100602,133.53642009,4.0,62.74109899,1.0142216,40331.641381354166,1.275492215349E12,0.9031750655403438,15503,16418,32.385061940000014,21.72837575610961,21.66598412419732,19.12656235999998,21.00569184934574,22.46003306570575,1.7039454139285979,1.3018718729435168,27.258901010000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20100618,130.6832996,5.0,63.26365956,1.0160488,40347.641332430554,1.276874611122E12,0.9868919312554617,16940,17939,29.209721360000003,17.31350910061611,17.44432186264871,10.42428344000001,16.225676520736304,18.673877154471455,0.3492559105215299,2.4866576669000007,26.73634044,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20100704,130.07694463,40.0,62.35034344,1.0167037,40363.641277835646,1.278257006405E12,0.36929799009612585,6339,6789,31.756146260000037,21.814199514777588,21.60316171191356,18.719817980000016,20.923614782951574,22.29488531610288,1.7503636412655021,1.521694624123272,27.649656559999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20100712,131.44896681,25.0,61.67453959,1.0165742,40371.64243960648,1.278948306782E12,0.3340518496941451,5734,6000,32.825986520000015,25.480142983568122,25.521155760182364,18.408778159999997,25.084850417762205,26.391018614989473,-0.5214739964922539,1.4668554917513204,28.325460409999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20100728,134.59711296,24.0,59.07965381,1.0154126,40387.64244278935,1.280330707057E12,0.5607923099330032,9626,10095,31.24686128000002,22.025550692017912,22.320263543737457,15.592329680000034,21.08823305059223,23.13511779800283,-0.38761326498398163,1.9517493236765986,30.920346189999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20100829,144.92147483,0.0,51.2765677,1.0098616,40419.64247421296,1.283095509772E12,0.8622778910573842,14801,15693,32.364553820000026,21.857677461493147,21.76680096822084,20.527950560000022,21.356301729898778,22.17324398146419,2.965920243501523,1.1455880005801917,38.7234323,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20100906,146.95940977,28.0,48.65947916,1.0079366,40427.641073067134,1.283786588713E12,0.8178852315758811,14039,14795,25.962602360000005,20.566879616919575,20.730026952126224,16.593809540000052,20.167798771607977,21.143257864810728,-0.715290923137106,0.8757217404968616,41.34052084,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20100914,150.31899714,61.0,46.3166553,1.00586,40435.642488240745,1.284477910984E12,0.46763763472181763,8027,8465,22.042133420000027,17.824920901448966,18.331353263059842,10.578094340000007,17.93767081988576,18.724155091691173,-2.01743874635423,1.4022584869691876,43.6833447,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20100922,152.07256796,62.0,43.47270131,1.0036693,40443.64100855324,1.285168983139E12,0.8707835712205069,14947,15828,26.365928720000056,17.733952389864918,17.722077878781707,15.937549699999977,16.94655314930621,17.818101489171074,1.5899604099564408,1.1017838984462323,46.52729869,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20101008,156.24245596,3.0,37.99198895,0.9991087,40459.640914398144,1.286551375004E12,1.0,17165,18205,20.28527114000002,15.169469607017486,15.16750421203283,14.430202880000024,15.0306865569551,15.16750421203283,3.082209153478321,0.477421946915902,52.00801105,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20101117,161.89937213,75.0,25.78183641,0.9886641,40499.642815115745,1.290007539226E12,0.8880279638799884,15243,16144,12.45116930000006,7.600018228481183,7.447892017036951,6.558502820000058,7.447892017036951,7.889144929456738,2.737418657443386,0.5704469384047193,64.21816359,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20110512,139.95139381,25.0,59.86502579,1.0102063,40675.643387268516,1.30521398866E12,0.8136906495776289,13967,14787,23.46402974,11.533451419050705,11.428217440321118,8.29485698000002,10.658513538802636,12.190854216229914,2.053709393087007,1.6261317025367776,30.134974210000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20110621,129.85707336,3.0,63.01580496,1.0162461,40715.64040829861,1.308669731277E12,1.0,17165,18205,30.66921590000004,21.31128327633194,21.06987349715574,19.70762576000004,20.3195853211377,21.675556862048275,1.9462371664103875,1.2598152674716205,26.984195040000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20110629,131.1982263,49.0,63.20412934,1.0166218,40723.643343275464,1.309361184859E12,0.8080978735799592,13871,14699,32.10136627999998,22.28148737551588,22.11254187318538,20.363885600000003,21.67867518389184,22.563206956934234,2.165413721602202,1.1185588045539343,26.79587066,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20110707,129.69343806,16.0,61.86865653,1.0166933,40731.64033850694,1.310052125247E12,0.2900087387124964,4978,5468,28.447502900000018,22.274128413561495,21.93866317417956,20.063099840000007,21.794685654623596,22.553499240993453,1.1179352909639104,0.9532363052578706,28.131343469999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20110715,132.33631963,16.0,61.46996744,1.0164594,40739.64334353009,1.310743584881E12,0.8663559568890183,14871,15763,35.00668328000006,25.01962620190937,24.64291897861966,23.42984954000002,24.22924552913634,25.811979443616128,1.491330205090074,1.1017892638798148,28.530032560000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20110731,135.8011344,12.0,58.69336407,1.0150966,40755.643304791665,1.312125981534E12,0.8863967375473347,15215,16122,32.774716220000016,24.146783928175417,23.902541004123428,22.79067980000002,23.902541004123428,24.277798689403497,3.459281330406868,0.7606009865415192,31.30663593,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20110824,141.81414762,62.0,52.36918784,1.0110274,40779.640041238425,1.314199299563E12,0.9979027090008739,17129,18164,20.72277770000005,12.808728351580807,12.69412878171561,5.864644760000033,11.82449590229863,13.830669221614695,0.277158154106516,1.5046204288359781,37.63081216,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20110901,146.28126128,42.0,50.57603209,1.0092212,40787.64322989583,1.314890775063E12,0.8484124672298281,14563,15420,29.83180100000004,21.565044841521846,21.42520722358408,19.020603740000013,21.42520722358408,21.898958404125803,1.231435750034041,0.7238860942969773,39.42396791,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20111011,156.3268844,1.0,36.93492219,0.9983227,40827.6395409838,1.318346456341E12,1.0,17165,18205,21.372201500000017,15.850596492307146,15.86606163292069,15.185585300000014,15.715878870136589,15.86606163292069,3.34595748706008,0.45934347369145934,53.06507781,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20111104,161.45083653,16.0,29.45775357,0.9917652,40851.64327414352,1.320420378886E12,0.8150888435770464,13991,14823,11.935048280000046,9.198237566614091,9.267006876851179,1.2674078600000485,8.913250028079329,9.6086438372082,-2.5595758002205,0.6130241637887003,60.54224643,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20111112,160.39132198,32.0,26.82625862,0.9898324,40859.63919135417,1.321111226133E12,0.993125546169531,17047,18057,9.94917866000003,8.103777363339107,8.145231604830157,3.878775140000016,8.005168333294888,8.569118473516111,-1.6728136001204077,0.5714356923912488,63.173741379999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20120615,132.62309677,0.0,63.82087721,1.0158358,41075.6439702662,1.339774039031E12,0.8725895718030877,14978,15904,29.83521902000001,20.33340831092847,20.29113568674595,18.839448680000032,19.926723730560763,20.650210149674134,2.605376697900245,1.045045008914267,26.17912279,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20120802,137.21638444,23.0,58.33457711,1.014748,41123.644348182876,1.343921271683E12,0.7498397902709001,12871,13558,35.49546013999998,25.613560728711786,25.609296221510274,23.669110939999996,25.14136316346312,25.62953166586955,2.81182366086991,0.882135839479076,31.665422890000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20120818,142.40647683,36.0,54.52697828,1.0121038,41139.64448892361,1.345303683843E12,0.5609670841829304,9629,10128,30.959747600000014,25.051081303129727,25.036055093522457,17.311593740000035,24.64854465995727,25.435044584468148,1.0750072179547037,0.5947005969460901,35.47302172,"{""type"":""MultiPoint"",""coordinates"":[]}"
