"X1","system:index","azimuth","cloud_cover","elev","esd","l_exceltime","landsat_time","pct_lake","pixel_count","surface_temp_count","surface_temp_max","surface_temp_mean","surface_temp_median","surface_temp_min","surface_temp_p25","surface_temp_p75","surface_temp_skew","surface_temp_stdDev","sza",".geo","landsat_time_utc","scene","temp_avg","t_stdev","depth_avg","d_stdev","temp_med","insitu_count","HerrickCoveSouth_median","HerrickCoveSouth_mean","HerrickCoveSouth_std","HerrickCoveSouth_count","Newbury_median","Newbury_mean","Newbury_std","Newbury_count","NorthSunapeeHarbor_median","NorthSunapeeHarbor_mean","NorthSunapeeHarbor_std","NorthSunapeeHarbor_count","SouthOfTheFells_median","SouthOfTheFells_mean","SouthOfTheFells_std","SouthOfTheFells_count","loon_median","loon_mean","loon_std","loon_count","harbor_median","harbor_mean","harbor_std","harbor_count","GeorgesMills_median","GeorgesMills_mean","GeorgesMills_std","GeorgesMills_count","HerrickCove_median","HerrickCove_mean","HerrickCove_std","HerrickCove_count","StateBeach_median","StateBeach_mean","StateBeach_std","StateBeach_count","date","LSmission","collection","month","doy","freeze_QAQC","temp_spread","spread_QAQC","IQR","IQR_QAQC"
163,"2_1_LC08_013030_20190814",142.73684021,33.61,56.28906615,1.0130034,43691.6479353935,1565796781618,0.564870375764637,9696,10410,33.75226994,23.5637492200911,24.1937351408775,15.29154392,22.3101842536767,24.68077713707,-0.240449041134765,1.76422502071194,33.71093385,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-08-14 15:33:01,"LC08_013030_20190814",23.6466666666667,0.143061758225834,1.5,0,23.625,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.625,23.6466666666667,0.143061758225834,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-14,"LS 8",2,"08","226","P",18.5,"F",2.4,"P"
164,"1_2_1_LE07_013030_20190822",140.40007468,61,52.6495023,1.0114615,43699.6387472338,1566487187761,0.622837168657151,10691,11222,34.7264056400001,25.7070047882329,25.3873887648484,23.6280947,25.3590086065103,25.9457465887504,2.11682753251943,0.857510733308237,37.3504977,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-08-22 15:19:47,"LE07_013030_20190822",24.13,0.0554977477020455,1.5,0,24.115,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.115,24.13,0.0554977477020456,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-22,"LS 7",2,"08","234","P",11.1,"F",0.5,"P"
165,"2_1_LC08_013030_20190830",148.16000071,42.99,51.8490072,1.0097658,43707.6479795833,1567179185436,0.879813574133411,15102,16001,30.1223327,22.4892984171309,22.4345164050293,21.07825178,22.3140178413051,22.5570063688171,3.41390519321837,0.628799397861111,38.1509928,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-08-30 15:33:05,"LC08_013030_20190830",22.81,0.0328633534503134,1.5,0,22.815,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.815,22.81,0.0328633534503121,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-30,"LS 8",2,"08","242","P",9,"P",0.300000000000001,"P"
166,"1_2_1_LE07_013030_20190907",145.82302021,8,47.98254106,1.0077679,43715.6382677431,1567869546333,0.757005534517914,12994,13748,26.1300853400001,20.069888669831,20.0870758464452,16.54253924,19.7113284833018,20.4702904485568,0.490955947112902,0.519009342538535,42.01745894,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-09-07 15:19:06,"LE07_013030_20190907",20.6333333333333,0.0366969571853944,1.5,0,20.635,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.635,20.6333333333333,0.0366969571853944,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-09-07,"LS 7",2,"09","250","P",9.6,"P",0.800000000000001,"P"
167,"2_1_LC08_013030_20190915",153.39389515,15.63,46.75536879,1.0056728,43723.6480366667,1568561590368,0.78450334983979,13466,14134,23.37516122,18.3614036183494,18.3111540164242,16.41949052,18.194568176934,18.434743851805,3.25181868999309,0.497578498353723,43.24463121,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-09-15 15:33:10,"LC08_013030_20190915",19.1666666666667,0.0206559111797724,1.5,0,19.165,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.165,19.1666666666667,0.020655911179772,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-09-15,"LS 8",2,"09","258","P",7,"P",0.199999999999999,"P"
168,"1_2_1_LE07_013030_20191009",154.86056528,63,37.3191507,0.9989185,43747.6373161574,1570634264116,0.835537430818526,14342,15230,18.39510608,14.7929393673267,14.9763886065721,12.51611168,14.6485704351783,14.9763886065721,0.547817874568815,0.399194280751944,52.6808493,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-10-09 15:17:44,"LE07_013030_20191009",15.5383333333333,0.0132916013582519,1.5,0,15.54,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.54,15.5383333333333,0.0132916013582524,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-09,"LS 7",2,"10","282","P",5.9,"P",0.4,"P"
169,"2_1_LC08_013030_20191102",163.17651547,1.41,30.42773039,0.9922924,43771.6481132176,1572708796982,1,17165,18205,11.9213762000001,10.0306288017113,10.1868584109793,6.30556934000003,9.94405293644616,10.3076009913186,-1.65237010969643,0.597102961514705,59.57226961,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-11-02 15:33:16,"LC08_013030_20191102",12.01,0.0419523539268058,1.5,0,12.005,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.005,12.01,0.0419523539268057,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-02,"LS 8",2,"11","306","P",5.6,"P",0.4,"P"
171,"1_2_1_LE07_013030_20200520",129.64352364,0,58.80676326,1.0120347,43971.6292125463,1589987163964,0.849461112729391,14581,15490,24.7218611,12.9972542974735,12.8415664756307,10.4003573,12.4833993060359,13.5335121181123,2.17102102266805,1.5078086654147,31.19323674,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-05-20 15:06:03,"LE07_013030_20200520",12.1233333333333,0.0891440781357164,1.5,0,12.12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.12,12.1233333333333,0.0891440781357161,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-20,"LS 7",2,"05","141","P",14.3,"F",1,"P"
172,"1_2_1_LE07_013030_20200621",122.96927887,11,60.27403909,1.016285,44003.6279069444,1592751851160,0.771977861928343,13251,13991,36.44908772,25.0666774048439,25.0656076321524,19.14023444,24.5673174920473,25.5623932150894,1.22350476305598,1.4556919198296,29.72596091,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-06-21 15:04:11,"LE07_013030_20200621",23.7783333333333,0.182692820512099,1.5,0,23.745,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.745,23.7783333333333,0.182692820512099,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-21,"LS 7",2,"06","173","P",17.3,"F",1,"P"
173,"2_1_LC08_013030_20200715",135.10824417,67.71,62.20153096,1.0164583,44027.6477564931,1594827166161,0.43530439848529,7472,7832,29.55152336,25.1062997107316,25.1899039804526,21.04407158,24.8163998143019,25.4284444104299,0.811912696107869,0.655343688863632,27.79846904,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-07-15 15:32:46,"LC08_013030_20200715",24.89,0.170762993649093,1.5,0,24.87,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.87,24.89,0.170762993649093,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-15,"LS 8",2,"07","197","P",8.6,"P",0.599999999999998,"P"
174,"2_1_LC08_013030_20200731",138.64445649,6.71,59.34214938,1.0150009,44043.6478065394,1596209570485,0.994581998252258,17072,18105,33.58478696,25.6681578654466,25.558364400497,24.7936395200001,25.4441894537508,25.6816508761461,3.89428232864625,0.614200645621454,30.65785062,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-07-31 15:32:50,"LC08_013030_20200731",25.4733333333333,0.0488535225614976,1.5,0,25.48,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.48,25.4733333333333,0.0488535225614988,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-31,"LS 8",2,"07","213","P",8.8,"P",0.300000000000001,"P"
175,"1_2_1_LE07_013030_20200824",134.72439763,21,49.49579227,1.0108827,44067.6251524653,1598281213173,0.819341683658608,14064,14916,32.8020603800001,23.511108057644,23.6710148359783,22.17201818,23.172552895702,23.6710148359783,2.42825879131734,0.8173331271417,40.50420773,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-08-24 15:00:13,"LE07_013030_20200824",24.0716666666667,0.032506409624363,1.5,0,24.055,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.055,24.0716666666667,0.0325064096243616,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-24,"LS 7",2,"08","237","P",10.6,"F",0.5,"P"
176,"1_2_1_LE07_013030_20200909",140.27453906,39,44.94950325,1.0070785,44083.624424838,1599663550306,0.846956015147102,14538,15449,27.0119345000001,18.3176339231975,18.4806167861187,14.85403736,17.6897347928433,18.894376424837,0.679252926409991,1.00569063923523,45.05049675,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-09-09 14:59:10,"LE07_013030_20200909",21.1866666666667,0.0265832027165005,1.5,0,21.195,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.195,21.1866666666667,0.0265832027165015,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-09,"LS 7",2,"09","253","P",12.1,"F",1.2,"P"
177,"2_1_LC08_013030_20200917",154.20373542,60.95,45.82093315,1.0049697,44091.6480232176,1600356789206,0.870375764637343,14940,15708,21.43030784,15.3657223432537,15.5655023910499,7.84026032000003,13.9362087037574,17.3121352473187,-0.664765979598436,2.17873284391854,44.17906685,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-09-17 15:33:09,"LC08_013030_20200917",19.3866666666667,0.0206559111797705,1.5,0,19.38,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.38,19.3866666666667,0.0206559111797715,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-17,"LS 8",2,"09","261","P",13.6,"F",3.4,"F"
178,"1_2_1_LE07_013030_20200925",145.35730653,7,39.91006948,1.0027235,44099.6236915278,1601045886948,0.830760267987183,14260,15145,24.1066175,17.752439657176,17.794829533753,16.3477121,17.3213666339853,17.794829533753,2.85521156830718,0.723187054376404,50.08993052,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-09-25 14:58:06,"LE07_013030_20200925",17.1233333333333,0.0504645089807361,1.5,0,17.135,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.135,17.1233333333333,0.0504645089807367,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-25,"LS 7",2,"09","269","P",7.8,"P",0.5,"P"
179,"2_1_LC08_013030_20201003",158.48897662,51.92,40.2786207,1.0003969,44107.6480661227,1601739192913,0.447305563646956,7678,8205,16.16313902,14.6583008859387,15.185922720483,5.42713820000006,14.1899371938397,15.5650149573169,-1.90643887008689,1.47520373729805,49.7213793,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-10-03 15:33:12,"LC08_013030_20201003",17.4283333333333,0.0457893728573195,1.5,0,17.41,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.41,17.4283333333333,0.0457893728573185,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-03,"LS 8",2,"10","277","P",10.8,"F",1.4,"P"
180,"1_2_1_LE07_013030_20201011",149.50651063,3,34.62749344,0.9981451,44115.6229869444,1602428226072,0.814622778910574,13983,14839,17.3047577,14.2239094793462,14.423862144601,9.91499845999999,14.0906164819969,14.423862144601,-1.07223640348123,0.494224135532499,55.37250656,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-10-11 14:57:06,"LE07_013030_20201011",14.895,0.0408656334834034,0.75,0,14.89,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.89,14.895,0.0408656334834039,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-11,"LS 7",2,"10","285","P",7.4,"P",0.300000000000001,"P"
