"","temp_degC","date","count"
"4489",14.3,2016-05-25,2293
"4490",14.9,2016-05-25,1968
"4491",15.4,2016-05-25,647
"4492",16,2016-05-25,294
"4493",16.5,2016-05-25,138
"4494",17.1,2016-05-25,73
"4495",17.6,2016-05-25,40
"4496",18.1,2016-05-25,19
"4497",18.7,2016-05-25,7
"4498",19.2,2016-05-25,1
"4499",19.7,2016-05-25,3
"4500",17.3,2016-06-18,10
"4501",17.4,2016-06-18,53
"4502",17.5,2016-06-18,104
"4503",17.6,2016-06-18,66
"4504",17.7,2016-06-18,70
"4505",17.8,2016-06-18,124
"4506",17.9,2016-06-18,275
"4507",18,2016-06-18,663
"4508",18.1,2016-06-18,891
"4509",18.2,2016-06-18,671
"4510",18.3,2016-06-18,594
"4511",18.4,2016-06-18,769
"4512",18.5,2016-06-18,1360
"4513",18.6,2016-06-18,2097
"4514",18.7,2016-06-18,1930
"4515",18.8,2016-06-18,1250
"4516",18.9,2016-06-18,996
"4517",19,2016-06-18,858
"4518",19.1,2016-06-18,605
"4519",19.2,2016-06-18,503
"4520",19.3,2016-06-18,382
"4521",19.4,2016-06-18,304
"4522",19.5,2016-06-18,244
"4523",19.6,2016-06-18,196
"4524",19.7,2016-06-18,206
"4525",19.8,2016-06-18,211
"4526",19.9,2016-06-18,179
"4527",20,2016-06-18,173
"4528",20.1,2016-06-18,147
"4529",20.2,2016-06-18,131
"4530",20.3,2016-06-18,121
"4531",20.4,2016-06-18,92
"4532",20.5,2016-06-18,93
"4533",20.6,2016-06-18,84
"4534",20.7,2016-06-18,98
"4535",20.8,2016-06-18,79
"4536",20.9,2016-06-18,63
"4537",21,2016-06-18,56
"4538",21.1,2016-06-18,45
"4539",21.2,2016-06-18,55
"4540",21.3,2016-06-18,46
"4541",21.4,2016-06-18,39
"4542",21.5,2016-06-18,33
"4543",21.6,2016-06-18,31
"4544",21.7,2016-06-18,29
"4545",21.8,2016-06-18,18
"4546",21.9,2016-06-18,23
"4547",22,2016-06-18,17
"4548",22.1,2016-06-18,14
"4549",22.2,2016-06-18,16
"4550",22.3,2016-06-18,18
"4551",22.4,2016-06-18,8
"4552",22.5,2016-06-18,7
"4553",22.6,2016-06-18,2
"4554",22.7,2016-06-18,7
"4555",22.8,2016-06-18,4
"4556",22.9,2016-06-18,4
"4557",23,2016-06-18,1
"4558",23.1,2016-06-18,3
"4559",23.2,2016-06-18,6
"4560",23.3,2016-06-18,1
"4561",23.5,2016-06-18,2
"4562",23.7,2016-06-18,3
"4563",23.8,2016-06-18,3
"4564",24,2016-06-18,3
"4565",24.1,2016-06-18,2
"4566",24.3,2016-06-18,1
"4567",24.4,2016-06-18,1
"4568",24.7,2016-06-18,1
"4569",24.9,2016-06-18,1
"4570",19.4,2016-07-04,5
"4571",19.5,2016-07-04,279
"4572",19.6,2016-07-04,2012
"4573",19.7,2016-07-04,3883
"4574",19.8,2016-07-04,2973
"4575",19.9,2016-07-04,2054
"4576",20,2016-07-04,1319
"4577",20.1,2016-07-04,849
"4578",20.2,2016-07-04,552
"4579",20.3,2016-07-04,462
"4580",20.4,2016-07-04,354
"4581",20.5,2016-07-04,366
"4582",20.6,2016-07-04,267
"4583",20.7,2016-07-04,255
"4584",20.8,2016-07-04,235
"4585",20.9,2016-07-04,175
"4586",21,2016-07-04,159
"4587",21.1,2016-07-04,150
"4588",21.2,2016-07-04,116
"4589",21.3,2016-07-04,97
"4590",21.4,2016-07-04,105
"4591",21.5,2016-07-04,77
"4592",21.6,2016-07-04,70
"4593",21.7,2016-07-04,55
"4594",21.8,2016-07-04,57
"4595",21.9,2016-07-04,41
"4596",22,2016-07-04,47
"4597",22.1,2016-07-04,32
"4598",22.2,2016-07-04,24
"4599",22.3,2016-07-04,23
"4600",22.4,2016-07-04,24
"4601",22.5,2016-07-04,18
"4602",22.6,2016-07-04,9
"4603",22.7,2016-07-04,6
"4604",22.8,2016-07-04,3
"4605",22.9,2016-07-04,5
"4606",23,2016-07-04,5
"4607",23.1,2016-07-04,2
"4608",23.2,2016-07-04,3
"4609",23.3,2016-07-04,4
"4610",23.4,2016-07-04,3
"4611",23.5,2016-07-04,4
"4612",23.6,2016-07-04,2
"4613",23.7,2016-07-04,3
"4614",23.8,2016-07-04,1
"4615",24,2016-07-04,2
"4616",24.1,2016-07-04,1
"4617",24.2,2016-07-04,2
"4618",24.3,2016-07-04,1
"4619",24.4,2016-07-04,1
"4620",15.5,2016-07-20,1
"4621",16.1,2016-07-20,1
"4622",16.8,2016-07-20,1
"4623",17,2016-07-20,1
"4624",17.2,2016-07-20,1
"4625",17.7,2016-07-20,1
"4626",18,2016-07-20,1
"4627",18.1,2016-07-20,2
"4628",18.2,2016-07-20,3
"4629",18.3,2016-07-20,2
"4630",18.4,2016-07-20,4
"4631",18.5,2016-07-20,6
"4632",18.6,2016-07-20,7
"4633",18.7,2016-07-20,15
"4634",18.8,2016-07-20,19
"4635",18.9,2016-07-20,120
"4636",19,2016-07-20,559
"4637",19.1,2016-07-20,775
"4638",19.2,2016-07-20,902
"4639",19.3,2016-07-20,2105
"4640",19.4,2016-07-20,4546
"4641",19.5,2016-07-20,4195
"4642",19.6,2016-07-20,2028
"4643",19.7,2016-07-20,574
"4644",19.8,2016-07-20,370
"4645",19.9,2016-07-20,246
"4646",20,2016-07-20,172
"4647",20.1,2016-07-20,113
"4648",20.2,2016-07-20,80
"4649",20.3,2016-07-20,54
"4650",20.4,2016-07-20,62
"4651",20.5,2016-07-20,35
"4652",20.6,2016-07-20,35
"4653",20.7,2016-07-20,17
"4654",20.8,2016-07-20,15
"4655",20.9,2016-07-20,12
"4656",21,2016-07-20,10
"4657",21.1,2016-07-20,2
"4658",21.2,2016-07-20,3
"4659",21.3,2016-07-20,3
"4660",21.4,2016-07-20,6
"4661",21.5,2016-07-20,1
"4662",21.9,2016-07-20,3
"4663",22.1,2016-07-20,2
"4664",22.2,2016-07-20,1
"4665",11.4,2016-08-05,1
"4666",11.5,2016-08-05,4
"4667",11.6,2016-08-05,4
"4668",11.7,2016-08-05,7
"4669",11.8,2016-08-05,6
"4670",11.9,2016-08-05,9
"4671",12,2016-08-05,11
"4672",12.1,2016-08-05,30
"4673",12.2,2016-08-05,37
"4674",12.3,2016-08-05,47
"4675",12.4,2016-08-05,50
"4676",12.5,2016-08-05,57
"4677",12.6,2016-08-05,63
"4678",12.7,2016-08-05,68
"4679",12.8,2016-08-05,73
"4680",12.9,2016-08-05,99
"4681",13,2016-08-05,97
"4682",13.1,2016-08-05,86
"4683",13.2,2016-08-05,84
"4684",13.3,2016-08-05,86
"4685",13.4,2016-08-05,94
"4686",13.5,2016-08-05,103
"4687",13.6,2016-08-05,103
"4688",13.7,2016-08-05,107
"4689",13.8,2016-08-05,102
"4690",13.9,2016-08-05,100
"4691",14,2016-08-05,115
"4692",14.1,2016-08-05,124
"4693",14.2,2016-08-05,114
"4694",14.3,2016-08-05,103
"4695",14.4,2016-08-05,84
"4696",14.5,2016-08-05,88
"4697",14.6,2016-08-05,75
"4698",14.7,2016-08-05,73
"4699",14.8,2016-08-05,75
"4700",14.9,2016-08-05,88
"4701",15,2016-08-05,66
"4702",15.1,2016-08-05,71
"4703",15.2,2016-08-05,53
"4704",15.3,2016-08-05,60
"4705",15.4,2016-08-05,65
"4706",15.5,2016-08-05,71
"4707",15.6,2016-08-05,67
"4708",15.7,2016-08-05,83
"4709",15.8,2016-08-05,92
"4710",15.9,2016-08-05,78
"4711",16,2016-08-05,79
"4712",16.1,2016-08-05,80
"4713",16.2,2016-08-05,85
"4714",16.3,2016-08-05,70
"4715",16.4,2016-08-05,75
"4716",16.5,2016-08-05,105
"4717",16.6,2016-08-05,91
"4718",16.7,2016-08-05,78
"4719",16.8,2016-08-05,69
"4720",16.9,2016-08-05,81
"4721",17,2016-08-05,72
"4722",17.1,2016-08-05,84
"4723",17.2,2016-08-05,107
"4724",17.3,2016-08-05,107
"4725",17.4,2016-08-05,90
"4726",17.5,2016-08-05,99
"4727",17.6,2016-08-05,106
"4728",17.7,2016-08-05,116
"4729",17.8,2016-08-05,117
"4730",17.9,2016-08-05,125
"4731",18,2016-08-05,217
"4732",18.1,2016-08-05,306
"4733",18.2,2016-08-05,277
"4734",18.3,2016-08-05,263
"4735",18.4,2016-08-05,259
"4736",18.5,2016-08-05,202
"4737",18.6,2016-08-05,334
"4738",18.7,2016-08-05,322
"4739",18.8,2016-08-05,471
"4740",18.9,2016-08-05,629
"4741",19,2016-08-05,789
"4742",19.1,2016-08-05,794
"4743",19.2,2016-08-05,748
"4744",19.3,2016-08-05,468
"4745",19.4,2016-08-05,388
"4746",19.5,2016-08-05,296
"4747",19.6,2016-08-05,237
"4748",19.7,2016-08-05,177
"4749",19.8,2016-08-05,157
"4750",19.9,2016-08-05,244
"4751",20,2016-08-05,141
"4752",20.1,2016-08-05,84
"4753",20.2,2016-08-05,54
"4754",20.3,2016-08-05,62
"4755",20.4,2016-08-05,46
"4756",20.5,2016-08-05,28
"4757",20.6,2016-08-05,22
"4758",20.7,2016-08-05,17
"4759",20.8,2016-08-05,6
"4760",20.9,2016-08-05,8
"4761",21,2016-08-05,3
"4762",21.1,2016-08-05,2
"4763",21.3,2016-08-05,1
"4764",21.4,2016-08-05,1
"4765",11.5,2016-08-29,1
"4766",12.1,2016-08-29,3
"4767",12.7,2016-08-29,5
"4768",13.2,2016-08-29,7
"4769",13.8,2016-08-29,5
"4770",14.3,2016-08-29,10
"4771",14.9,2016-08-29,21
"4772",15.4,2016-08-29,21
"4773",16,2016-08-29,49
"4774",16.5,2016-08-29,66
"4775",17,2016-08-29,96
"4776",17.6,2016-08-29,147
"4777",18.1,2016-08-29,234
"4778",18.7,2016-08-29,279
"4779",19.2,2016-08-29,768
"4780",19.7,2016-08-29,4615
"4781",20.2,2016-08-29,5306
"4782",20.8,2016-08-29,1667
"4783",21.3,2016-08-29,202
"4784",21.8,2016-08-29,48
"4785",22.3,2016-08-29,16
"4786",22.8,2016-08-29,4
"4787",23.3,2016-08-29,1
"4788",23.8,2016-08-29,1
"4789",12.1,2016-09-14,2
"4790",12.7,2016-09-14,37
"4791",13.2,2016-09-14,133
"4792",13.8,2016-09-14,487
"4793",14.3,2016-09-14,937
"4794",14.9,2016-09-14,2917
"4795",15.4,2016-09-14,6247
"4796",16,2016-09-14,2323
"4797",16.5,2016-09-14,119
"4798",17.1,2016-09-14,10
"4799",17.6,2016-09-14,2
"4800",0.1,2016-10-24,1
"4801",0.5,2016-10-24,1
"4802",1,2016-10-24,1
"4803",1.1,2016-10-24,2
"4804",1.6,2016-10-24,2
"4805",1.7,2016-10-24,1
"4806",2.2,2016-10-24,1
"4807",2.3,2016-10-24,2
"4808",2.4,2016-10-24,1
"4809",2.5,2016-10-24,2
"4810",2.6,2016-10-24,2
"4811",2.8,2016-10-24,1
"4812",2.9,2016-10-24,1
"4813",3,2016-10-24,4
"4814",3.1,2016-10-24,2
"4815",3.2,2016-10-24,2
"4816",3.3,2016-10-24,2
"4817",3.4,2016-10-24,1
"4818",3.5,2016-10-24,6
"4819",3.6,2016-10-24,2
"4820",3.7,2016-10-24,3
"4821",3.8,2016-10-24,4
"4822",3.9,2016-10-24,4
"4823",4,2016-10-24,2
"4824",4.1,2016-10-24,6
"4825",4.2,2016-10-24,4
"4826",4.3,2016-10-24,3
"4827",4.4,2016-10-24,7
"4828",4.5,2016-10-24,5
"4829",4.6,2016-10-24,8
"4830",4.7,2016-10-24,3
"4831",4.8,2016-10-24,15
"4832",4.9,2016-10-24,7
"4833",5,2016-10-24,12
"4834",5.1,2016-10-24,5
"4835",5.2,2016-10-24,8
"4836",5.3,2016-10-24,7
"4837",5.4,2016-10-24,14
"4838",5.5,2016-10-24,10
"4839",5.6,2016-10-24,14
"4840",5.7,2016-10-24,13
"4841",5.8,2016-10-24,16
"4842",5.9,2016-10-24,12
"4843",6,2016-10-24,15
"4844",6.1,2016-10-24,11
"4845",6.2,2016-10-24,13
"4846",6.3,2016-10-24,15
"4847",6.4,2016-10-24,14
"4848",6.5,2016-10-24,19
"4849",6.6,2016-10-24,22
"4850",6.7,2016-10-24,17
"4851",6.8,2016-10-24,17
"4852",6.9,2016-10-24,24
"4853",7,2016-10-24,23
"4854",7.1,2016-10-24,20
"4855",7.2,2016-10-24,24
"4856",7.3,2016-10-24,24
"4857",7.4,2016-10-24,25
"4858",7.5,2016-10-24,30
"4859",7.6,2016-10-24,17
"4860",7.7,2016-10-24,23
"4861",7.8,2016-10-24,28
"4862",7.9,2016-10-24,27
"4863",8,2016-10-24,28
"4864",8.1,2016-10-24,35
"4865",8.2,2016-10-24,34
"4866",8.3,2016-10-24,35
"4867",8.4,2016-10-24,41
"4868",8.5,2016-10-24,34
"4869",8.6,2016-10-24,47
"4870",8.7,2016-10-24,34
"4871",8.8,2016-10-24,54
"4872",8.9,2016-10-24,44
"4873",9,2016-10-24,43
"4874",9.1,2016-10-24,58
"4875",9.2,2016-10-24,61
"4876",9.3,2016-10-24,59
"4877",9.4,2016-10-24,62
"4878",9.5,2016-10-24,69
"4879",9.6,2016-10-24,99
"4880",9.7,2016-10-24,105
"4881",9.8,2016-10-24,148
"4882",9.9,2016-10-24,172
"4883",10,2016-10-24,191
"4884",10.1,2016-10-24,212
"4885",10.2,2016-10-24,214
"4886",10.3,2016-10-24,306
"4887",10.4,2016-10-24,389
"4888",10.5,2016-10-24,400
"4889",10.6,2016-10-24,450
"4890",10.7,2016-10-24,553
"4891",10.8,2016-10-24,711
"4892",10.9,2016-10-24,822
"4893",11,2016-10-24,797
"4894",11.1,2016-10-24,1192
"4895",11.2,2016-10-24,1904
"4896",11.3,2016-10-24,2568
"4897",11.4,2016-10-24,2276
"4898",11.5,2016-10-24,623
"4899",11.6,2016-10-24,55
"4900",0.9,2016-11-01,3
"4901",1.5,2016-11-01,21
"4902",2.1,2016-11-01,445
"4903",2.7,2016-11-01,1143
"4904",3.4,2016-11-01,1099
"4905",4,2016-11-01,902
"4906",4.6,2016-11-01,650
"4907",5.2,2016-11-01,596
"4908",5.8,2016-11-01,539
"4909",6.4,2016-11-01,539
"4910",6.9,2016-11-01,639
"4911",7.5,2016-11-01,1201
"4912",8.1,2016-11-01,305
"4913",0,2017-05-04,31
"4914",0.1,2017-05-04,32
"4915",0.2,2017-05-04,31
"4916",0.3,2017-05-04,31
"4917",0.4,2017-05-04,33
"4918",0.5,2017-05-04,37
"4919",0.6,2017-05-04,43
"4920",0.7,2017-05-04,35
"4921",0.8,2017-05-04,32
"4922",0.9,2017-05-04,26
"4923",1,2017-05-04,43
"4924",1.1,2017-05-04,36
"4925",1.2,2017-05-04,31
"4926",1.3,2017-05-04,35
"4927",1.4,2017-05-04,33
"4928",1.5,2017-05-04,27
"4929",1.6,2017-05-04,45
"4930",1.7,2017-05-04,37
"4931",1.8,2017-05-04,38
"4932",1.9,2017-05-04,50
"4933",2,2017-05-04,38
"4934",2.1,2017-05-04,41
"4935",2.2,2017-05-04,57
"4936",2.3,2017-05-04,60
"4937",2.4,2017-05-04,70
"4938",2.5,2017-05-04,65
"4939",2.6,2017-05-04,63
"4940",2.7,2017-05-04,56
"4941",2.8,2017-05-04,39
"4942",2.9,2017-05-04,59
"4943",3,2017-05-04,54
"4944",3.1,2017-05-04,51
"4945",3.2,2017-05-04,54
"4946",3.3,2017-05-04,63
"4947",3.4,2017-05-04,57
"4948",3.5,2017-05-04,65
"4949",3.6,2017-05-04,49
"4950",3.7,2017-05-04,89
"4951",3.8,2017-05-04,110
"4952",3.9,2017-05-04,294
"4953",4,2017-05-04,321
"4954",4.1,2017-05-04,272
"4955",4.2,2017-05-04,288
"4956",4.3,2017-05-04,356
"4957",4.4,2017-05-04,352
"4958",4.5,2017-05-04,346
"4959",4.6,2017-05-04,395
"4960",4.7,2017-05-04,348
"4961",4.8,2017-05-04,321
"4962",4.9,2017-05-04,343
"4963",5,2017-05-04,299
"4964",5.1,2017-05-04,286
"4965",5.2,2017-05-04,303
"4966",5.3,2017-05-04,348
"4967",5.4,2017-05-04,411
"4968",5.5,2017-05-04,512
"4969",5.6,2017-05-04,468
"4970",5.7,2017-05-04,431
"4971",5.8,2017-05-04,518
"4972",5.9,2017-05-04,473
"4973",6,2017-05-04,457
"4974",6.1,2017-05-04,372
"4975",6.2,2017-05-04,370
"4976",6.3,2017-05-04,381
"4977",6.4,2017-05-04,391
"4978",6.5,2017-05-04,446
"4979",6.6,2017-05-04,546
"4980",6.7,2017-05-04,553
"4981",6.8,2017-05-04,461
"4982",6.9,2017-05-04,387
"4983",7,2017-05-04,265
"4984",7.1,2017-05-04,194
"4985",7.2,2017-05-04,177
"4986",7.3,2017-05-04,192
"4987",7.4,2017-05-04,146
"4988",7.5,2017-05-04,106
"4989",7.6,2017-05-04,84
"4990",7.7,2017-05-04,75
"4991",7.8,2017-05-04,73
"4992",7.9,2017-05-04,55
"4993",8,2017-05-04,74
"4994",8.1,2017-05-04,63
"4995",8.2,2017-05-04,76
"4996",8.3,2017-05-04,63
"4997",8.4,2017-05-04,51
"4998",8.5,2017-05-04,48
"4999",8.6,2017-05-04,36
"5000",8.7,2017-05-04,32
"5001",8.8,2017-05-04,29
"5002",8.9,2017-05-04,30
"5003",9,2017-05-04,25
"5004",9.1,2017-05-04,21
"5005",9.2,2017-05-04,16
"5006",9.3,2017-05-04,18
"5007",9.4,2017-05-04,16
"5008",9.5,2017-05-04,15
"5009",9.6,2017-05-04,15
"5010",9.7,2017-05-04,11
"5011",9.8,2017-05-04,16
"5012",9.9,2017-05-04,6
"5013",10,2017-05-04,8
"5014",10.1,2017-05-04,5
"5015",10.2,2017-05-04,1
"5016",10.3,2017-05-04,9
"5017",10.4,2017-05-04,7
"5018",10.5,2017-05-04,7
"5019",10.6,2017-05-04,3
"5020",10.7,2017-05-04,5
"5021",10.8,2017-05-04,3
"5022",10.9,2017-05-04,3
"5023",11,2017-05-04,4
"5024",11.1,2017-05-04,2
"5025",11.2,2017-05-04,1
"5026",11.3,2017-05-04,1
"5027",10.5,2017-05-20,20
"5028",10.6,2017-05-20,57
"5029",10.7,2017-05-20,126
"5030",10.8,2017-05-20,113
"5031",10.9,2017-05-20,116
"5032",11,2017-05-20,193
"5033",11.1,2017-05-20,337
"5034",11.2,2017-05-20,646
"5035",11.3,2017-05-20,1427
"5036",11.4,2017-05-20,2659
"5037",11.5,2017-05-20,2549
"5038",11.6,2017-05-20,1683
"5039",11.7,2017-05-20,1287
"5040",11.8,2017-05-20,807
"5041",11.9,2017-05-20,639
"5042",12,2017-05-20,477
"5043",12.1,2017-05-20,439
"5044",12.2,2017-05-20,382
"5045",12.3,2017-05-20,397
"5046",12.4,2017-05-20,347
"5047",12.5,2017-05-20,319
"5048",12.6,2017-05-20,249
"5049",12.7,2017-05-20,217
"5050",12.8,2017-05-20,163
"5051",12.9,2017-05-20,165
"5052",13,2017-05-20,149
"5053",13.1,2017-05-20,120
"5054",13.2,2017-05-20,115
"5055",13.3,2017-05-20,98
"5056",13.4,2017-05-20,87
"5057",13.5,2017-05-20,78
"5058",13.6,2017-05-20,70
"5059",13.7,2017-05-20,53
"5060",13.8,2017-05-20,70
"5061",13.9,2017-05-20,79
"5062",14,2017-05-20,61
"5063",14.1,2017-05-20,42
"5064",14.2,2017-05-20,50
"5065",14.3,2017-05-20,36
"5066",14.4,2017-05-20,30
"5067",14.5,2017-05-20,29
"5068",14.6,2017-05-20,44
"5069",14.7,2017-05-20,30
"5070",14.8,2017-05-20,18
"5071",14.9,2017-05-20,12
"5072",15,2017-05-20,22
"5073",15.1,2017-05-20,13
"5074",15.2,2017-05-20,10
"5075",15.3,2017-05-20,9
"5076",15.4,2017-05-20,6
"5077",15.5,2017-05-20,6
"5078",15.6,2017-05-20,4
"5079",15.7,2017-05-20,2
"5080",15.8,2017-05-20,7
"5081",15.9,2017-05-20,7
"5082",16,2017-05-20,3
"5083",16.1,2017-05-20,3
"5084",16.2,2017-05-20,3
"5085",16.3,2017-05-20,2
"5086",16.5,2017-05-20,1
"5087",16.6,2017-05-20,2
"5088",16.7,2017-05-20,1
"5089",16.9,2017-05-20,2
"5090",17,2017-05-20,1
"5091",17.2,2017-05-20,2
"5092",17.4,2017-05-20,1
"5093",17.8,2017-05-20,1
"5094",12.7,2017-06-13,27
"5095",13.2,2017-06-13,145
"5096",13.8,2017-06-13,735
"5097",14.3,2017-06-13,1222
"5098",14.9,2017-06-13,1641
"5099",15.4,2017-06-13,976
"5100",16,2017-06-13,653
"5101",16.5,2017-06-13,300
"5102",17.1,2017-06-13,119
"5103",17.6,2017-06-13,54
"5104",18.1,2017-06-13,26
"5105",18.7,2017-06-13,10
"5106",19.2,2017-06-13,4
"5107",19.7,2017-06-13,1
"5108",20.2,2017-06-13,1
"5109",20.8,2017-06-13,2
"5110",7.5,2017-06-21,1
"5111",7.7,2017-06-21,2
"5112",8,2017-06-21,1
"5113",8.1,2017-06-21,2
"5114",8.3,2017-06-21,3
"5115",8.4,2017-06-21,2
"5116",8.6,2017-06-21,2
"5117",8.9,2017-06-21,4
"5118",9.1,2017-06-21,1
"5119",9.2,2017-06-21,2
"5120",9.3,2017-06-21,3
"5121",9.4,2017-06-21,4
"5122",9.5,2017-06-21,2
"5123",9.6,2017-06-21,2
"5124",9.7,2017-06-21,3
"5125",9.8,2017-06-21,1
"5126",9.9,2017-06-21,1
"5127",10,2017-06-21,4
"5128",10.1,2017-06-21,2
"5129",10.2,2017-06-21,5
"5130",10.3,2017-06-21,6
"5131",10.4,2017-06-21,3
"5132",10.5,2017-06-21,3
"5133",10.6,2017-06-21,4
"5134",10.7,2017-06-21,2
"5135",10.8,2017-06-21,4
"5136",10.9,2017-06-21,5
"5137",11,2017-06-21,3
"5138",11.1,2017-06-21,8
"5139",11.2,2017-06-21,3
"5140",11.3,2017-06-21,3
"5141",11.4,2017-06-21,4
"5142",11.5,2017-06-21,5
"5143",11.6,2017-06-21,5
"5144",11.7,2017-06-21,3
"5145",11.8,2017-06-21,9
"5146",11.9,2017-06-21,6
"5147",12,2017-06-21,6
"5148",12.1,2017-06-21,1
"5149",12.2,2017-06-21,10
"5150",12.4,2017-06-21,6
"5151",12.5,2017-06-21,9
"5152",12.6,2017-06-21,5
"5153",12.7,2017-06-21,8
"5154",12.8,2017-06-21,4
"5155",12.9,2017-06-21,5
"5156",13,2017-06-21,3
"5157",13.1,2017-06-21,8
"5158",13.2,2017-06-21,8
"5159",13.3,2017-06-21,8
"5160",13.4,2017-06-21,10
"5161",13.5,2017-06-21,4
"5162",13.6,2017-06-21,8
"5163",13.7,2017-06-21,7
"5164",13.8,2017-06-21,12
"5165",13.9,2017-06-21,2
"5166",14,2017-06-21,4
"5167",14.1,2017-06-21,6
"5168",14.2,2017-06-21,9
"5169",14.3,2017-06-21,16
"5170",14.4,2017-06-21,8
"5171",14.5,2017-06-21,12
"5172",14.6,2017-06-21,10
"5173",14.7,2017-06-21,10
"5174",14.8,2017-06-21,8
"5175",14.9,2017-06-21,10
"5176",15,2017-06-21,16
"5177",15.1,2017-06-21,16
"5178",15.2,2017-06-21,19
"5179",15.3,2017-06-21,16
"5180",15.4,2017-06-21,25
"5181",15.5,2017-06-21,13
"5182",15.6,2017-06-21,21
"5183",15.7,2017-06-21,20
"5184",15.8,2017-06-21,32
"5185",15.9,2017-06-21,32
"5186",16,2017-06-21,19
"5187",16.1,2017-06-21,31
"5188",16.2,2017-06-21,38
"5189",16.3,2017-06-21,65
"5190",16.4,2017-06-21,58
"5191",16.5,2017-06-21,65
"5192",16.6,2017-06-21,50
"5193",16.7,2017-06-21,43
"5194",16.8,2017-06-21,46
"5195",16.9,2017-06-21,46
"5196",17,2017-06-21,33
"5197",17.1,2017-06-21,41
"5198",17.2,2017-06-21,61
"5199",17.3,2017-06-21,65
"5200",17.4,2017-06-21,215
"5201",17.5,2017-06-21,362
"5202",17.6,2017-06-21,395
"5203",17.7,2017-06-21,688
"5204",17.8,2017-06-21,1451
"5205",17.9,2017-06-21,3164
"5206",18,2017-06-21,2799
"5207",18.1,2017-06-21,1688
"5208",18.2,2017-06-21,753
"5209",18.3,2017-06-21,525
"5210",18.4,2017-06-21,301
"5211",18.5,2017-06-21,292
"5212",18.6,2017-06-21,194
"5213",18.7,2017-06-21,171
"5214",18.8,2017-06-21,117
"5215",18.9,2017-06-21,119
"5216",19,2017-06-21,95
"5217",19.1,2017-06-21,65
"5218",19.2,2017-06-21,71
"5219",19.3,2017-06-21,61
"5220",19.4,2017-06-21,44
"5221",19.5,2017-06-21,40
"5222",19.6,2017-06-21,27
"5223",19.7,2017-06-21,33
"5224",19.8,2017-06-21,24
"5225",19.9,2017-06-21,23
"5226",20,2017-06-21,16
"5227",20.1,2017-06-21,15
"5228",20.2,2017-06-21,10
"5229",20.3,2017-06-21,9
"5230",20.4,2017-06-21,8
"5231",20.5,2017-06-21,2
"5232",20.7,2017-06-21,2
"5233",20.9,2017-06-21,2
"5234",21,2017-06-21,1
"5235",21.1,2017-06-21,3
"5236",21.2,2017-06-21,1
"5237",21.7,2017-06-21,1
"5238",16.3,2017-07-23,2
"5239",16.4,2017-07-23,1
"5240",16.5,2017-07-23,4
"5241",16.6,2017-07-23,11
"5242",16.7,2017-07-23,10
"5243",16.8,2017-07-23,9
"5244",16.9,2017-07-23,25
"5245",17,2017-07-23,28
"5246",17.1,2017-07-23,41
"5247",17.2,2017-07-23,53
"5248",17.3,2017-07-23,55
"5249",17.4,2017-07-23,76
"5250",17.5,2017-07-23,83
"5251",17.6,2017-07-23,93
"5252",17.7,2017-07-23,93
"5253",17.8,2017-07-23,99
"5254",17.9,2017-07-23,80
"5255",18,2017-07-23,100
"5256",18.1,2017-07-23,124
"5257",18.2,2017-07-23,127
"5258",18.3,2017-07-23,119
"5259",18.4,2017-07-23,105
"5260",18.5,2017-07-23,115
"5261",18.6,2017-07-23,162
"5262",18.7,2017-07-23,133
"5263",18.8,2017-07-23,162
"5264",18.9,2017-07-23,188
"5265",19,2017-07-23,290
"5266",19.1,2017-07-23,470
"5267",19.2,2017-07-23,1041
"5268",19.3,2017-07-23,2441
"5269",19.4,2017-07-23,3921
"5270",19.5,2017-07-23,2804
"5271",19.6,2017-07-23,1145
"5272",19.7,2017-07-23,700
"5273",19.8,2017-07-23,502
"5274",19.9,2017-07-23,250
"5275",20,2017-07-23,144
"5276",20.1,2017-07-23,77
"5277",20.2,2017-07-23,55
"5278",20.3,2017-07-23,35
"5279",20.4,2017-07-23,21
"5280",20.5,2017-07-23,13
"5281",20.6,2017-07-23,7
"5282",20.7,2017-07-23,10
"5283",20.8,2017-07-23,8
"5284",20.9,2017-07-23,2
"5285",21,2017-07-23,5
"5286",21.1,2017-07-23,4
"5287",21.2,2017-07-23,2
"5288",21.3,2017-07-23,2
"5289",21.4,2017-07-23,1
"5290",21.5,2017-07-23,1
"5291",21.6,2017-07-23,1
"5292",22.1,2017-07-23,1
"5293",22.2,2017-07-23,1
"5294",22.5,2017-07-23,1
"5295",8.2,2017-08-24,1
"5296",8.3,2017-08-24,1
"5297",9.2,2017-08-24,2
"5298",9.4,2017-08-24,2
"5299",9.5,2017-08-24,1
"5300",9.6,2017-08-24,1
"5301",9.7,2017-08-24,2
"5302",9.8,2017-08-24,1
"5303",9.9,2017-08-24,2
"5304",10,2017-08-24,1
"5305",10.1,2017-08-24,6
"5306",10.2,2017-08-24,2
"5307",10.4,2017-08-24,4
"5308",10.5,2017-08-24,2
"5309",10.6,2017-08-24,5
"5310",10.7,2017-08-24,3
"5311",10.8,2017-08-24,1
"5312",10.9,2017-08-24,6
"5313",11,2017-08-24,3
"5314",11.1,2017-08-24,5
"5315",11.2,2017-08-24,8
"5316",11.3,2017-08-24,2
"5317",11.4,2017-08-24,8
